,d_nm,amp_scale
0,99.99999999999999,11.713848976472248
1,100.07828673941452,11.767959734754061
2,100.15663476696479,11.822314013904696
3,100.23504413063117,11.876912852503557
4,100.3135148784318,11.93175729305913
5,100.39204705842225,11.986848382019105
6,100.47064071869585,12.042187169781208
7,100.5492959073834,12.097774710703273
8,100.62801267265361,12.153612063114158
9,100.70679106271268,12.209700289323756
10,100.78563112580474,12.266040455633823
11,100.8645329102115,12.322633632348051
12,100.94349646425266,12.379480893782816
13,101.02252183628555,12.436583318277144
14,101.10160907470555,12.493941988203584
15,101.18075822794577,12.551557989978116
16,101.25996934447738,12.609432414070803
17,101.33924247280935,12.667566355015962
18,101.41857766148875,12.725960911422503
19,101.49797495910052,12.784617185984132
20,101.57743441426784,12.843536285489913
21,101.6569560756517,12.902719320834073
22,101.73653999195143,12.962167407026634
23,101.81618621190431,13.021881663203331
24,101.89589478428589,13.081863212636065
25,101.97566575790977,13.14211318274276
26,102.05549918162795,13.20263270509784
27,102.13539510433048,13.263422915441936
28,102.21535357494587,13.324484953692506
29,102.29537464244073,13.385819963953402
30,102.37545835582024,13.447429094525289
31,102.45560476412768,13.50931349791537
32,102.53581391644502,13.571474330847709
33,102.61608586189236,13.63391275427286
34,102.69642064962851,13.696629933378114
35,102.77681832885054,13.759627037597161
36,102.85727894879425,13.822905240620198
37,102.93780255873376,13.886465720403539
38,103.01838920798203,13.950309659179807
39,103.09903894589033,14.014438243467282
40,103.17975182184884,14.078852664080102
41,103.26052788528618,14.143554116137677
42,103.34136718566985,14.20854379907461
43,103.42226977250591,14.273822916650166
44,103.50323569533937,14.339392676958221
45,103.5842650037538,14.405254292436487
46,103.6653577473718,14.471408979876413
47,103.74651397585463,14.537857960432493
48,103.82773373890262,14.604602459631982
49,103.90901708625482,14.671643707384085
50,103.99036406768938,14.738982937989688
51,104.07177473302329,14.806621390150509
52,104.15324913211266,14.874560306978603
53,104.23478731485248,14.942800936005547
54,104.316389331177,15.011344529191884
55,104.39805523105937,15.080192342936153
56,104.479785064512,15.149345638084267
57,104.56157888158631,15.218805679938457
58,104.64343673237313,15.28857373826665
59,104.72535866700221,15.35865108731125
60,104.80734473564283,15.42903900579839
61,104.88939498850333,15.499738776946677
62,104.97150947583152,15.570751688476395
63,105.05368824791437,15.642079032618117
64,105.13593135507841,15.713722106121736
65,105.2182388476894,15.785682210265108
66,105.30061077615271,15.857960650862953
67,105.38304719091296,15.930558738275318
68,105.46554814245445,16.003477787416532
69,105.54811368130085,16.07671911776342
70,105.63074385801555,16.150284053364157
71,105.71343872320129,16.22417392284651
72,105.79619832750073,16.298390059426563
73,105.87902272159587,16.37293380091669
74,105.96191195620864,16.44780648973429
75,106.04486608210046,16.523009472909727
76,106.1278851500727,16.598544102094777
77,106.21096921096628,16.674411733570548
78,106.29411831566219,16.750613728255882
79,106.37733251508094,16.827151451714965
80,106.4606118601832,16.904026274165837
81,106.54395640196931,16.98123957048773
82,106.62736619147971,17.058792720229427
83,106.71084127979462,17.136687107616677
84,106.79438171803444,17.21492412156019
85,106.8779875573594,17.293505155663066
86,106.96165884896998,17.37243160822863
87,107.04539564410655,17.451704882267737
88,107.12919799404976,17.531326385506436
89,107.21306595012024,17.61129753039319
90,107.296999563679,17.6916197341064
91,107.38099888612703,17.772294418561412
92,107.4650639689058,17.853323010418016
93,107.5491948634968,17.934706941087196
94,107.63339162142206,18.016447646738612
95,107.71765429424374,18.098546568307093
96,107.80198293356459,18.181005151500024
97,107.8863775910275,18.26382484680369
98,107.97083831831601,18.34700710949048
99,108.05536516715397,18.430553399625133
100,108.13995818930586,18.51446518207174
101,108.22461743657651,18.598743926499882
102,108.3093429608115,18.68339110739139
103,108.39413481389683,18.768408204046327
104,108.47899304775927,18.853796700589776
105,108.56391771436608,18.9395580859775
106,108.64890886572542,19.025693854002483
107,108.73396655388585,19.112205503300476
108,108.81909083093703,19.199094537356554
109,108.90428174900913,19.28636246451032
110,108.9895393602733,19.37401079796221
111,109.07486371694138,19.462041055778773
112,109.16025487126626,19.550454760898536
113,109.24571287554159,19.639253441137196
114,109.33123778210206,19.728438629193494
115,109.41682964332323,19.81801186265386
116,109.50248851162179,19.907974683998404
117,109.58821443945531,19.998328640605227
118,109.67400747932263,20.089075284756284
119,109.75986768376345,20.180216173641536
120,109.84579510535883,20.27175286936434
121,109.93178979673078,20.363686938945808
122,110.01785181054274,20.456019954329815
123,110.10398119949913,20.548753492387114
124,110.19017801634587,20.641889134920188
125,110.27644231386994,20.735428468667077
126,110.36277414489987,20.82937308530625
127,110.44917356230533,20.92372458145996
128,110.53564061899762,21.018484558699004
129,110.6221753679292,21.113654623546008
130,110.70877786209424,21.209236387479734
131,110.79544815452816,21.30523146693824
132,110.88218629830811,21.401641483323033
133,110.96899234655261,21.498468063001894
134,111.05586635242194,21.595712837312924
135,111.14280836911782,21.693377442567048
136,111.22981844988381,21.791463520051852
137,111.31689664800493,21.889972716033927
138,111.40404301680815,21.9889066817623
139,111.49125760966199,22.088267073470817
140,111.5785404799769,22.188055552381
141,111.665891681205,22.288273784704437
142,111.75331126684037,22.388923441645343
143,111.84079929041903,22.490006199402757
144,111.9283558055187,22.591523739172587
145,112.01598086575915,22.6934777471497
146,112.10367452480216,22.79586991453001
147,112.19143683635156,22.898701937512104
148,112.2792678541531,23.001975517298767
149,112.36716763199465,23.10569236009859
150,112.4551362237062,23.2098541771275
151,112.54317368315996,23.314462684609918
152,112.63128006427016,23.419519603779598
153,112.71945542099337,23.525026660881082
154,112.8076998073283,23.630985587170198
