d_nm,amp_scale
123.3340545,43.77433839
123.4306087,43.95997819
123.5272385,44.14632557
123.623944,44.33338263
123.7207251,44.52115147
123.817582,44.70963421
123.9145148,44.89883296
124.0115234,45.08874983
124.108608,45.27938694
124.2057686,45.4707464
124.3030052,45.66283034
124.400318,45.85564087
124.497707,46.04918012
124.5951722,46.24345022
124.6927136,46.43845329
124.7903315,46.63419145
124.8880258,46.83066685
124.9857966,47.02788162
125.0836439,47.22583788
125.1815678,47.42453778
125.2795683,47.62398345
125.3776456,47.82417703
125.4757997,48.02512066
125.5740306,48.22681649
125.6723384,48.42926666
125.7707232,48.63247332
125.869185,48.83643861
125.9677239,49.04116468
126.0663399,49.24665369
126.1650331,49.45290778
126.2638036,49.65992911
126.3626514,49.86771983
126.4615766,50.0762821
126.5605793,50.28561807
126.6596594,50.49572991
126.7588171,50.70661977
126.8580525,50.91828982
126.9573655,51.13074222
127.0567563,51.34397913
127.1562249,51.55800271
127.2557714,51.77281514
127.3553958,51.98841857
127.4550981,52.20481518
127.5548786,52.42200713
127.6547371,52.6399966
127.7546739,52.85878575
127.8546888,53.07837676
127.9547821,53.29877181
128.0549537,53.51997305
128.1552038,53.74198267
128.2555323,53.96480285
128.3559394,54.18843575
128.4564251,54.41288357
128.5569894,54.63814846
128.6576325,54.86423261
128.7583543,55.09113821
128.8591551,55.31886742
128.9600347,55.54742243
129.0609933,55.77680543
129.1620309,56.00701858
129.2631477,56.23806407
129.3643436,56.46994409
129.4656187,56.70266082
129.5669731,56.93621643
129.6684069,57.17061312
129.7699201,57.40585306
129.8715127,57.64193844
129.9731849,57.87887145
130.0749366,58.11665426
130.1767681,58.35528907
130.2786792,58.59477805
130.3806701,58.83512339
130.4827409,59.07632728
130.5848916,59.31839191
130.6871223,59.56131944
130.7894329,59.80511209
130.8918237,60.04977201
130.9942947,60.29530141
131.0968458,60.54170247
131.1994773,60.78897737
131.3021891,61.0371283
131.4049813,61.28615743
131.5078539,61.53606696
131.6108072,61.78685907
131.713841,62.03853595
131.8169554,62.29109977
131.9201506,62.54455272
132.0234266,62.79889698
132.1267835,63.05413474
132.2302212,63.31026817
132.3337399,63.56729946
132.4373397,63.8252308
132.5410206,64.08406435
132.6447826,64.3438023
132.7486259,64.60444684
132.8525505,64.86600013
132.9565564,65.12846436
133.0606438,65.3918417
133.1648126,65.65613434
133.269063,65.92134444
133.373395,66.18747418
133.4778087,66.45452575
133.5823041,66.7225013
133.6868813,66.99140302
133.7915404,67.26123307
133.8962815,67.53199363
134.0011045,67.80368687
134.1060096,68.07631496
134.2109968,68.34988006
134.3160662,68.62438434
134.4212179,68.89982997
134.5264519,69.17621912
134.6317682,69.45355394
134.7371671,69.73183661
134.8426484,70.01106927
134.9482123,70.2912541
135.0538589,70.57239326
135.1595881,70.85448889
135.2654002,71.13754316
135.371295,71.42155823
135.4772728,71.70653624
135.5833336,71.99247935
135.6894773,72.27938972
135.7957042,72.56726949
135.9020142,72.85612081
136.0084075,73.14594582
136.114884,73.43674669
136.2214439,73.72852554
136.3280873,74.02128452
136.4348141,74.31502578
136.5416244,74.60975145
136.6485184,74.90546367
136.7554961,75.20216457
136.8625575,75.4998563
136.9697027,75.79854099
137.0769319,76.09822076
137.1842449,76.39889776
137.291642,76.70057409
137.3991231,77.0032519
137.5066884,77.30693331
137.6143379,77.61162044
137.7220717,77.9173154
137.8298898,78.22402033
137.9377924,78.53173734
138.0457794,78.84046854
138.1538509,79.15021605
138.262007,79.46098198
138.3702479,79.77276843
138.4785734,80.08557753
138.5869838,80.39941137
138.695479,80.71427205
138.8040592,81.03016169
138.9127244,81.34708238
139.0214746,81.66503621
139.13031,81.98402529
139.2392306,82.30405171
139.3482364,82.62511757
139.4573276,82.94722494
139.5665042,83.27037592
139.6757663,83.5945726
139.7851139,83.91981705
139.8945471,84.24611137
140.004066,84.57345763
140.1136706,84.9018579
140.223361,85.23131427
140.3331373,85.56182881
140.4429995,85.89340358
140.5529478,86.22604066
140.6629821,86.55974212
140.7731026,86.89451001
140.8833092,87.2303464
140.9936022,87.56725336
141.1039815,87.90523293
141.2144472,88.24428718
141.3249994,88.58441816
141.4356381,88.92562791
141.5463634,89.2679185
141.6571755,89.61129196
141.7680743,89.95575035
141.8790599,90.3012957
141.9901324,90.64793005
142.1012918,90.99565544
142.2125383,91.34447392
142.3238718,91.69438751
142.4352925,92.04539824
142.5468005,92.39750815
142.6583957,92.75071925
142.7700783,93.10503359
142.8818484,93.46045317
142.9937059,93.81698003
143.105651,94.17461617
143.2176838,94.53336362
143.3298042,94.89322439
143.4420125,95.25420049
143.5543085,95.61629393
143.6666925,95.97950672
143.7791645,96.34384087
143.8917245,96.70929838
144.0043727,97.07588125
144.117109,97.44359148
144.2299336,97.81243106
144.3428465,98.18240201
144.4558478,98.5535063
144.5689376,98.92574593
144.6821159,99.29912288
144.7953828,99.67363916
144.9087384,100.0492967
145.0221827,100.4260976
145.1357158,100.8040437
145.2493379,101.1831371
145.3630488,101.5633797
145.4768488,101.9447735
145.5907379,102.3273205
145.7047161,102.7110226
145.8187836,103.0958818
145.9329404,103.4819002
146.0471865,103.8690796
146.1615221,104.257422
146.2759472,104.6469294
146.3904619,105.0376037
146.5050662,105.429447
146.6197602,105.8224611
146.734544,106.216648
146.8494177,106.6120098
146.9643814,107.0085482
147.079435,107.4062654
147.1945787,107.8051632
147.3098125,108.2052436
147.4251366,108.6065085
147.5405509,109.00896
147.6560556,109.4125998
147.7716507,109.8174301
147.8873363,110.2234527
148.0031125,110.6306695
148.1189793,111.0390826
148.2349368,111.4486939
148.3509851,111.8595052
148.4671242,112.2715186
148.5833543,112.6847359
148.6996754,113.0991592
148.8160875,113.5147903
148.9325908,113.9316312
149.0491852,114.3496839
149.165871,114.7689502
149.2826481,115.1894321
149.3995166,115.6111315
149.5164766,116.0340504
149.6335282,116.4581907
149.7506714,116.8835543
149.8679063,117.3101433
149.985233,117.7379594
150.1026516,118.1670046
150.220162,118.5972809
150.3377645,119.0287902
150.455459,119.4615345
150.5732457,119.8955156
150.6911246,120.3307355
150.8090958,120.7671961
150.9271593,121.2048995
151.0453152,121.6438474
151.1635637,122.0840419
151.2819047,122.5254848
151.4003384,122.9681781
151.5188648,123.4121239
151.637484,123.8573238
151.756196,124.3037801
151.875001,124.7514945
151.993899,125.200469
152.11289,125.6507055
152.2319742,126.102206
152.3511517,126.5549725
152.4704224,127.0090069
152.5897866,127.4643111
152.7092441,127.9208871
152.8287952,128.3787368
152.9484399,128.8378622
153.0681783,129.2982652
153.1880103,129.7599479
153.3079362,130.2229121
153.427956,130.6871598
153.5480698,131.152693
153.6682775,131.6195136
153.7885794,132.0876236
153.9089755,132.5570251
154.0294658,133.0277199
154.1500505,133.49971
154.2707295,133.9729974
154.391503,134.4475841
154.5123711,134.923472
154.6333338,135.4006633
154.7543912,135.8791597
154.8755434,136.3589634
154.9967904,136.8400764
155.1181323,137.3225006
155.2395692,137.806238
155.3611012,138.2912907
155.4827284,138.7776606
155.6044507,139.2653498
155.7262684,139.7543603
155.8481814,140.2446941
155.9701899,140.7363533
156.0922938,141.2293398
156.2144934,141.7236558
156.3367886,142.2193032
156.4591796,142.7162841
156.5816664,143.2146006
156.7042491,143.7142546
156.8269277,144.2152484
156.9497024,144.7175838
157.0725732,145.2212631
157.1955402,145.7262882
157.3186035,146.2326613
157.4417631,146.7403845
157.5650191,147.2494598
157.6883716,147.7598893
157.8118207,148.2716752
157.9353664,148.7848195
158.0590089,149.2993245
158.1827481,149.8151921
158.3065842,150.3324245
158.4305173,150.8510239
158.5545474,151.3709924
158.6786746,151.8923322
158.8028989,152.4150454
158.9272206,152.9391342
159.0516395,153.4646007
159.1761558,153.9914471
159.3007697,154.5196757
159.425481,155.0492886
159.55029,155.580288
159.6751968,156.1126761
159.8002013,156.6464552
159.9253036,157.1816274
160.0505039,157.718195
160.1758023,158.2561603
160.3011987,158.7955255
160.4266933,159.3362928
160.5522861,159.8784645
160.6779772,160.4220429
160.8037668,160.9670303
160.9296548,161.513429
161.0556414,162.0612413
161.1817266,162.6104694
161.3079105,163.1611157
161.4341932,163.7131826
161.5605748,164.2666724
161.6870553,164.8215874
161.8136348,165.3779301
161.9403134,165.9357026
162.0670912,166.4949076
162.1939683,167.0555472
162.3209446,167.617624
162.4480204,168.1811404
162.5751957,168.7460987
162.7024705,169.3125014
162.829845,169.880351
162.9573191,170.4496499
163.0848931,171.0204005
163.2125669,171.5926054
163.3403407,172.166267
163.4682146,172.7413879
163.5961885,173.3179705
163.7242626,173.8960173
163.852437,174.475531
163.9807117,175.0565139
164.1090869,175.6389688
164.2375626,176.2228981
164.3661388,176.8083045
164.4948157,177.3951905
164.6235933,177.9835587
164.7524717,178.5734118
164.8814511,179.1647524
165.0105314,179.757583
165.1397128,180.3519065
165.2689953,180.9477254
165.398379,181.5450424
165.527864,182.1438601
165.6574503,182.7441814
165.7871381,183.346009
165.9169275,183.9493454
166.0468184,184.5541935
166.1768111,185.1605561
166.3069055,185.7684359
166.4371017,186.3778357
166.5673999,186.9887582
166.6978001,187.6012063
166.8283024,188.2151828
166.9589068,188.8306905
167.0896135,189.4477323
167.2204225,190.0663111
167.3513339,190.6864296
167.4823478,191.3080907
167.6134643,191.9312975
167.7446834,192.5560527
167.8760053,193.1823594
168.0074299,193.8102203
168.1389575,194.4396386
168.270588,195.070617
168.4023215,195.7031587
168.5341582,196.3372666
168.6660981,196.9729437
168.7981413,197.610193
168.9302879,198.2490175
169.0625379,198.8894203
169.1948914,199.5314045
169.3273486,200.174973
169.4599094,200.8201289
169.5925741,201.4668754
169.7253426,202.1152156
169.858215,202.7651525
169.9911915,203.4166892
170.124272,204.069829
170.2574568,204.724575
170.3907458,205.3809303
170.5241391,206.038898
170.6576369,206.6984815
170.7912392,207.3596838
170.9249461,208.0225082
171.0587577,208.6869579
171.192674,209.3530361
171.3266952,210.0207461
171.4608213,210.6900911
171.5950523,211.3610744
171.7293885,212.0336992
171.8638299,212.7079689
171.9983764,213.3838866
172.1330284,214.0614558
172.2677857,214.7406797
172.4026485,215.4215617
172.5376169,216.104105
172.672691,216.788313
172.8078708,217.4741891
172.9431565,218.1617367
173.078548,218.8509589
173.2140456,219.5418594
173.3496492,220.2344413
173.485359,220.9287081
173.621175,221.6246633
173.7570974,222.3223101
173.8931262,223.021652
174.0292614,223.7226924
174.1655033,224.4254348
174.3018518,225.1298824
174.438307,225.8360389
174.5748691,226.5439075
174.711538,227.2534918
174.848314,227.9647951
174.985197,228.6778209
175.1221872,229.3925726
175.2592847,230.1090537
175.3964895,230.8272677
175.5338017,231.5472179
175.6712214,232.2689079
175.8087486,232.992341
175.9463836,233.7175208
176.0841263,234.4444506
176.2219768,235.1731339
176.3599352,235.9035742
176.4980017,236.635775
176.6361762,237.3697395
176.7744589,238.1054714
176.9128499,238.842974
177.0513492,239.5822507
177.1899569,240.323305
177.3286731,241.0661402
177.467498,241.8107599
177.6064315,242.5571674
177.7454738,243.3053661
177.8846249,244.0553594
178.023885,244.8071507
178.1632541,245.5607434
178.3027323,246.3161407
178.4423197,247.0733462
178.5820163,247.832363
178.7218224,248.5931945
178.8617379,249.3558441
179.0017629,250.1203151
179.1418975,250.8866107
179.2821419,251.6547342
179.422496,252.4246888
179.56296,253.1964779
179.703534,253.9701046
179.8442181,254.7455721
179.9850122,255.5228836
180.1259166,256.3020423
180.2669313,257.0830512
180.4080564,257.8659136
180.549292,258.6506326
180.6906382,259.4372111
180.832095,260.2256523
180.9736625,261.0159591
181.1153409,261.8081347
181.2571302,262.6021818
181.3990305,263.3981036
181.5410419,264.1959028
181.6831645,264.9955824
181.8253983,265.7971453
181.9677435,266.6005942
182.1102001,267.4059319
182.2527682,268.2131612
182.395448,269.0222848
182.5382394,269.8333054
182.6811427,270.6462257
182.8241578,271.4610482
182.9672848,272.2777754
183.110524,273.0964101
183.2538752,273.9169545
183.3973387,274.7394112
183.5409145,275.5637825
183.6846027,276.3900709
183.8284034,277.2182785
183.9723166,278.0484078
184.1163426,278.8804608
184.2604813,279.7144398
184.4047328,280.5503469
184.5490972,281.3881841
184.6935747,282.2279535
184.8381653,283.069657
184.982869,283.9132964
185.1276861,284.7588738
185.2726165,285.6063908
185.4176604,286.4558491
185.5628179,287.3072505
185.7080889,288.1605966
185.8534738,289.0158888
185.9989724,289.8731288
186.1445849,290.7323179
186.2903114,291.5934574
186.436152,292.4565487
186.5821068,293.321593
186.7281759,294.1885914
186.8743593,295.057545
187.0206571,295.9284549
187.1670695,296.8013219
187.3135965,297.6761469
187.4602382,298.5529308
187.6069947,299.4316742
187.7538661,300.3123777
187.9008525,301.195042
188.0479539,302.0796675
188.1951705,302.9662546
188.3425024,303.8548036
188.4899496,304.7453147
188.6375122,305.6377882
188.7851904,306.532224
188.9329842,307.4286221
189.0808937,308.3269824
189.2289189,309.2273047
189.3770601,310.1295888
189.5253172,311.0338342
189.6736904,311.9400404
189.8221797,312.8482069
189.9707853,313.758333
190.1195073,314.6704179
190.2683456,315.5844609
190.4173005,316.5004608
190.566372,317.4184168
190.7155602,318.3383275
190.8648652,319.2601918
191.0142871,320.1840083
191.1638259,321.1097755
191.3134819,322.0374919
191.4632549,322.9671558
191.6131453,323.8987653
191.763153,324.8323187
191.9132781,325.7678139
192.0635207,326.7052488
192.213881,327.6446211
192.364359,328.5859286
192.5149548,329.5291689
192.6656685,330.4743393
192.8165001,331.4214371
192.9674499,332.3704597
193.1185178,333.3214041
193.269704,334.2742673
193.4210085,335.2290462
193.5724315,336.1857374
193.7239731,337.1443377
193.8756333,338.1048436
194.0274122,339.0672514
194.1793099,340.0315574
194.3313266,340.9977577
194.4834622,341.9658485
194.635717,342.9358255
194.7880909,343.9076847
194.9405842,344.8814215
195.0931968,345.8570316
195.2459289,346.8345104
195.3987806,347.8138531
195.5517519,348.7950549
195.704843,349.7781109
195.858054,350.7630159
196.0113848,351.7497647
196.1648358,352.738352
196.3184068,353.7287722
196.4720981,354.7210199
196.6259097,355.7150891
196.7798417,356.7109742
196.9338942,357.7086689
197.0880673,358.7081674
197.2423612,359.7094632
197.3967758,360.7125501
197.5513113,361.7174215
197.7059678,362.7240707
197.8607453,363.732491
198.015644,364.7426755
198.170664,365.7546172
198.3258054,366.7683088
198.4810682,367.7837432
198.6364526,368.8009128
198.7919586,369.8198102
198.9475863,370.8404277
199.1033359,371.8627574
199.2592074,372.8867914
199.4152009,373.9125216
199.5713166,374.93994
199.7275545,375.969038
199.8839146,376.9998074
200.0403972,378.0322394
200.1970024,379.0663255
200.3537301,380.1020567
200.5105805,381.1394242
200.6675537,382.1784188
200.8246497,383.2190314
200.9818688,384.2612525
201.139211,385.3050728
201.2966763,386.3504827
201.4542649,387.3974724
201.6119769,388.4460322
201.7698123,389.4961521
201.9277713,390.547822
202.085854,391.6010318
202.2440604,392.6557711
202.4023907,393.7120295
202.5608449,394.7697965
202.7194232,395.8290614
202.8781256,396.8898135
203.0369523,397.9520419
203.1959033,399.0157355
203.3549788,400.0808832
203.5141787,401.1474739
203.6735034,402.2154961
203.8329527,403.2849385
203.9925269,404.3557894
204.152226,405.4280372
204.3120501,406.5016701
204.4719993,407.5766763
204.6320738,408.6530438
204.7922736,409.7307604
204.9525988,410.809814
205.1130495,411.8901922
205.2736258,412.9718828
205.4343278,414.0548732
205.5951557,415.1391508
205.7561094,416.2247029
205.9171892,417.3115167
206.078395,418.3995794
206.2397271,419.488878
206.4011854,420.5793995
206.5627702,421.6711307
206.7244814,422.7640583
206.8863193,423.858169
207.0482838,424.9534495
207.2103752,426.0498862
207.3725934,427.1474655
207.5349387,428.2461738
207.697411,429.3459974
207.8600106,430.4469224
208.0227374,431.548935
208.1855916,432.6520211
208.3485733,433.7561667
208.5116826,434.8613577
208.6749196,435.9675799
208.8382844,437.0748191
209.0017771,438.1830608
209.1653978,439.2922908
209.3291465,440.4024946
209.4930235,441.5136575
209.6570288,442.6257651
209.8211624,443.7388027
209.9854246,444.8527556
210.1498153,445.967609
210.3143347,447.0833481
210.478983,448.1999579
210.6437601,449.3174237
210.8086662,450.4357303
210.9737015,451.5548628
211.1388659,452.6748061
211.3041596,453.795545
211.4695828,454.9170644
211.6351354,456.039349
211.8008177,457.1623835
211.9666296,458.2861528
212.1325714,459.4106413
212.298643,460.5358338
212.4648447,461.6617148
212.6311765,462.7882688
212.7976385,463.9154804
212.9642309,465.0433341
213.1309536,466.1718141
213.2978069,467.3009051
213.4647908,468.4305914
213.6319054,469.5608573
213.7991509,470.6916871
213.9665273,471.8230652
214.1340347,472.9549759
214.3016732,474.0874034
214.469443,475.2203319
214.6373442,476.3537458
214.8053767,477.4876291
214.9735409,478.6219661
215.1418366,479.756741
215.3102642,480.8919379
215.4788236,482.027541
215.6475149,483.1635344
215.8163383,484.2999023
215.9852939,485.4366287
216.1543817,486.5736978
216.3236019,487.7110937
216.4929546,488.8488005
216.6624399,489.9868023
216.8320579,491.1250831
217.0018086,492.2636272
217.1716923,493.4024186
217.3417089,494.5414414
217.5118586,495.6806796
217.6821416,496.8201175
217.8525578,497.959739
218.0231075,499.0995284
218.1937907,500.2394697
218.3646075,501.3795471
218.535558,502.5197446
218.7066424,503.6600465
218.8778607,504.800437
219.049213,505.9409
219.2206995,507.08142
219.3923202,508.221981
219.5640753,509.3625672
219.7359649,510.5031629
219.907989,511.6437523
220.0801478,512.7843197
220.2524414,513.9248493
220.4248698,515.0653255
220.5974333,516.2057325
220.7701318,517.3460547
220.9429655,518.4862765
221.1159346,519.6263821
221.289039,520.766356
221.462279,521.9061827
221.6356546,523.0458466
221.8091659,524.185332
221.9828131,525.3246236
222.1565962,526.4637059
222.3305154,527.6025634
222.5045707,528.7411806
222.6787623,529.8795423
222.8530902,531.0176329
223.0275546,532.1554372
223.2021556,533.2929399
223.3768933,534.4301257
223.5517678,535.5669793
223.7267792,536.7034855
223.9019276,537.8396292
224.0772131,538.9753951
224.2526358,540.1107683
224.4281959,541.2457335
224.6038934,542.3802757
224.7797285,543.5143799
224.9557012,544.6480312
225.1318117,545.7812145
225.3080601,546.9139151
225.4844464,548.0461179
225.6609708,549.1778082
225.8376334,550.3089712
226.0144344,551.439592
226.1913737,552.5696561
226.3684515,553.6991486
226.545668,554.828055
226.7230232,555.9563606
226.9005173,557.0840509
227.0781503,558.2111114
227.2559224,559.3375275
227.4338336,560.4632848
227.6118842,561.5883689
227.7900741,562.7127655
227.9684035,563.8364602
228.1468726,564.9594387
228.3254813,566.0816868
228.5042299,567.2031904
228.6831184,568.3239352
228.8621469,569.4439071
229.0413157,570.5630921
229.2206246,571.6814762
229.400074,572.7990454
229.5796638,573.9157857
229.7593943,575.0316834
229.9392654,576.1467244
230.1192773,577.2608951
230.2994302,578.3741817
230.4797241,579.4865705
230.6601592,580.5980478
230.8407355,581.7086001
231.0214532,582.8182137
231.2023124,583.9268753
231.3833131,585.0345712
231.5644556,586.1412882
231.7457398,587.2470128
231.927166,588.3517317
232.1087342,589.4554317
232.2904446,590.5580996
232.4722972,591.6597221
232.6542922,592.7602863
232.8364296,593.859779
233.0187097,594.9581873
233.2011324,596.0554981
233.383698,597.1516987
233.5664065,598.2467761
233.749258,599.3407176
233.9322527,600.4335105
234.1153906,601.5251421
234.2986719,602.6155997
234.4820967,603.7048708
234.6656651,604.792943
234.8493772,605.8798037
235.0332331,606.9654407
235.217233,608.0498415
235.4013769,609.1329939
235.5856649,610.2148858
235.7700973,611.295505
235.954674,612.3748394
236.1393952,613.4528771
236.3242611,614.529606
236.5092716,615.6050143
236.694427,616.6790903
236.8797274,617.7518222
237.0651728,618.8231982
237.2507634,619.8932069
237.4364993,620.9618367
237.6223806,622.0290762
237.8084074,623.0949139
237.9945798,624.1593386
238.180898,625.2223391
238.3673621,626.2839042
238.5539721,627.3440228
238.7407282,628.4026839
238.9276306,629.4598768
239.1146792,630.5155904
239.3018743,631.5698141
239.4892159,632.6225373
239.6767042,633.6737494
239.8643393,634.7234399
240.0521213,635.7715984
240.2400503,636.8182146
240.4281264,637.8632784
240.6163497,638.9067796
240.8047204,639.9487083
240.9932386,640.9890546
241.1819043,642.0278086
241.3707178,643.0649606
241.559679,644.1005012
241.7487882,645.1344207
241.9380455,646.1667099
242.1274509,647.1973594
242.3170046,648.2263602
242.5067066,649.2537032
242.6965572,650.2793794
242.8865565,651.3033803
243.0767044,652.325697
243.2670012,653.346321
243.4574471,654.3652439
243.6480419,655.3824576
243.8387861,656.3979537
244.0296795,657.4117244
244.2207224,658.4237618
244.4119148,659.4340582
244.6032569,660.442606
244.7947488,661.4493977
244.9863907,662.4544262
245.1781825,663.4576843
245.3701245,664.459165
245.5622168,665.4588617
245.7544595,666.4567676
245.9468526,667.4528763
246.1393964,668.4471815
246.3320909,669.4396772
246.5249363,670.4303573
246.7179326,671.4192162
246.91108,672.4062482
247.1043786,673.3914481
247.2978286,674.3748107
247.49143,675.3563309
247.685183,676.336004
247.8790876,677.3138255
248.0731441,678.289791
248.2673525,679.2638963
248.4617129,680.2361375
248.6562255,681.2065109
248.8508903,682.1750131
249.0457076,683.1416408
249.2406773,684.106391
249.4357997,685.069261
249.6310749,686.0302481
249.8265029,686.9893502
250.0220839,687.9465653
250.2178181,688.9018915
250.4137054,689.8553274
250.6097462,690.8068718
250.8059404,691.7565236
251.0022882,692.7042823
251.1987897,693.6501475
251.395445,694.594119
251.5922543,695.5361971
