d_nm,amp_scale
250.6097462,155.6841817
250.8059404,156.0015511
251.0022882,156.318971
251.1987897,156.6364378
251.395445,156.953948
251.5922543,157.2714981
251.7892177,157.5890847
251.9863352,157.9067044
252.1836071,158.2243536
252.3810334,158.5420289
252.5786143,158.8597268
252.7763499,159.1774439
252.9742403,159.4951766
253.1722855,159.8129217
253.3704859,160.1306755
253.5688414,160.4484347
253.7673521,160.7661958
253.9660183,161.0839554
254.16484,161.4017101
254.3638174,161.7194564
254.5629505,162.037191
254.7622396,162.3549104
254.9616846,162.6726113
255.1612858,162.9902902
255.3610433,163.3079437
255.5609571,163.6255685
255.7610274,163.9431613
255.9612544,164.2607187
256.1616381,164.5782372
256.3621787,164.8957137
256.5628763,165.2131447
256.763731,165.530527
256.964743,165.8478573
257.1659123,166.1651322
257.3672391,166.4823485
257.5687235,166.799503
257.7703657,167.1165923
257.9721657,167.4336133
258.1741237,167.7505628
258.3762398,168.0674374
258.5785141,168.3842341
258.7809468,168.7009497
258.983538,169.017581
259.1862878,169.3341248
259.3891962,169.6505781
259.5922636,169.9669377
259.7954899,170.2832006
259.9988753,170.5993636
260.20242,170.9154238
260.406124,171.231378
260.6099874,171.5472234
260.8140105,171.8629568
261.0181933,172.1785754
261.2225359,172.4940762
261.4270385,172.8094562
261.6317012,173.1247126
261.8365241,173.4398425
262.0415074,173.754843
262.2466512,174.0697112
262.4519555,174.3844445
262.6574206,174.69904
262.8630465,175.0134949
263.0688334,175.3278066
263.2747815,175.6419723
263.4808907,175.9559894
263.6871613,176.2698552
263.8935934,176.5835671
264.1001871,176.8971225
264.3069425,177.2105188
264.5138598,177.5237536
264.7209391,177.8368243
264.9281804,178.1497286
265.1355841,178.4624638
265.3431501,178.7750278
265.5508786,179.087418
265.7587697,179.3996322
265.9668236,179.711668
266.1750403,180.0235233
266.3834201,180.3351957
266.591963,180.6466832
266.8006691,180.9579835
267.0095387,181.2690946
267.2185718,181.5800144
267.4277685,181.8907408
267.6371289,182.2012718
267.8466533,182.5116056
268.0563417,182.8217401
268.2661943,183.1316736
268.4762112,183.4414042
268.6863924,183.7509301
268.8967382,184.0602496
269.1072487,184.3693609
269.317924,184.6782625
269.5287642,184.9869528
269.7397695,185.2954301
269.95094,185.603693
270.1622758,185.9117401
270.373777,186.2195698
270.5854438,186.5271809
270.7972764,186.834572
271.0092747,187.1417419
271.221439,187.4486894
271.4337695,187.7554132
271.6462661,188.0619124
271.8589291,188.3681858
272.0717586,188.6742325
272.2847547,188.9800515
272.4979176,189.285642
272.7112473,189.591003
272.9247441,189.8961339
273.1384079,190.2010339
273.3522391,190.5057024
273.5662376,190.8101388
273.7804037,191.1143425
273.9947375,191.4183131
274.209239,191.7220502
274.4239085,192.0255534
274.638746,192.3288224
274.8537517,192.631857
275.0689258,192.9346571
275.2842683,193.2372225
275.4997794,193.5395532
275.7154592,193.8416494
275.9313078,194.143511
276.1473254,194.4451382
276.3635122,194.7465314
276.5798681,195.0476907
276.7963935,195.3486167
277.0130884,195.6493097
277.2299529,195.9497703
277.4469872,196.2499991
277.6641914,196.5499967
277.8815656,196.8497639
278.09911,197.1493015
278.3168248,197.4486105
278.5347099,197.7476917
278.7527657,198.0465462
278.9709921,198.3451751
279.1893894,198.6435797
279.4079577,198.9417612
279.6266971,199.2397209
279.8456077,199.5374604
280.0646897,199.834981
280.2839432,200.1322845
280.5033684,200.4293725
280.7229653,200.7262466
280.9427342,201.0229089
281.1626751,201.3193611
281.3827882,201.6156054
281.6030736,201.9116437
281.8235314,202.2074783
282.0441619,202.5031113
282.2649651,202.7985452
282.4859411,203.0937824
282.7070901,203.3888253
282.9284123,203.6836766
283.1499077,203.978339
283.3715766,204.2728151
283.5934189,204.5671079
283.815435,204.8612203
284.0376248,205.1551553
284.2599886,205.4489161
284.4825265,205.7425059
284.7052386,206.0359278
284.928125,206.3291854
285.151186,206.6222821
285.3744215,206.9152214
285.5978319,207.2080071
285.8214171,207.5006427
286.0451774,207.7931322
286.2691128,208.0854795
286.4932236,208.3776885
286.7175098,208.6697634
286.9419716,208.9617083
287.1666091,209.2535275
287.3914224,209.5452254
287.6164118,209.8368064
287.8415773,210.128275
288.0669191,210.4196359
288.2924373,210.7108937
288.5181321,211.0020533
288.7440035,211.2931196
288.9700518,211.5840975
289.196277,211.8749921
289.4226793,212.1658086
289.6492589,212.4565521
289.8760159,212.7472279
290.1029504,213.0378416
290.3300625,213.3283985
290.5573524,213.6189043
290.7848203,213.9093645
291.0124663,214.199785
291.2402904,214.4901716
291.468293,214.78053
291.696474,215.0708664
291.9248336,215.3611867
292.1533721,215.6514972
292.3820894,215.941804
292.6109858,216.2321134
292.8400614,216.5224318
293.0693164,216.8127656
293.2987508,217.1031213
293.5283648,217.3935055
293.7581586,217.6839249
293.9881323,217.9743861
294.218286,218.2648961
294.4486199,218.5554616
294.6791341,218.8460896
294.9098288,219.136787
295.1407041,219.4275609
295.3717601,219.7184185
295.6029971,220.0093668
295.834415,220.3004132
296.0660141,220.5915649
296.2977946,220.8828292
296.5297564,221.1742136
296.7618999,221.4657255
296.9942251,221.7573724
297.2267322,222.0491619
297.4594213,222.3411014
297.6922926,222.6331987
297.9253462,222.9254614
298.1585823,223.2178973
298.3920009,223.5105141
298.6256023,223.8033195
298.8593865,224.0963214
299.0933538,224.3895276
299.3275042,224.6829461
299.5618379,224.9765846
299.7963551,225.2704512
300.0310559,225.5645538
300.2659405,225.8589003
300.5010089,226.1534987
300.7362613,226.4483571
300.9716979,226.7434833
301.2073189,227.0388855
301.4431243,227.3345716
301.6791142,227.6305496
301.915289,227.9268277
302.1516486,228.2234137
302.3881933,228.5203157
302.6249232,228.8175418
302.8618383,229.1150998
303.098939,229.4129978
303.3362253,229.7112437
303.5736973,230.0098455
303.8113553,230.3088111
304.0491993,230.6081484
304.2872295,230.9078652
304.525446,231.2079693
304.7638491,231.5084686
305.0024387,231.8093707
305.2412152,232.1106835
305.4801786,232.4124146
305.7193291,232.7145715
305.9586668,233.0171619
306.1981918,233.3201932
306.4379044,233.623673
306.6778047,233.9276086
306.9178927,234.2320073
307.1581687,234.5368764
307.3986328,234.8422231
307.6392852,235.1480545
307.880126,235.4543777
308.1211553,235.7611995
308.3623733,236.0685269
308.6037801,236.3763667
308.845376,236.6847256
309.0871609,236.9936101
309.3291352,237.3030267
309.5712989,237.612982
309.8136522,237.9234821
310.0561952,238.2345333
310.2989281,238.5461417
310.541851,238.8583133
310.7849641,239.1710538
311.0282675,239.4843691
311.2717614,239.7982648
311.5154459,240.1127464
311.7593212,240.4278193
312.0033874,240.7434886
312.2476447,241.0597595
312.4920932,241.376637
312.736733,241.6941259
312.9815644,242.012231
313.2265875,242.3309566
313.4718024,242.6503073
313.7172092,242.9702873
313.9628082,243.2909008
314.2085994,243.6121515
314.4545831,243.9340434
314.7007593,244.2565801
314.9471283,244.579765
315.1936901,244.9036014
315.440445,245.2280925
315.687393,245.5532412
315.9345344,245.8790503
316.1818693,246.2055225
316.4293977,246.5326602
316.67712,246.8604656
316.9250362,247.188941
317.1731465,247.5180881
317.421451,247.8479087
317.6699499,248.1784043
317.9186433,248.5095764
318.1675315,248.8414261
318.4166145,249.1739543
318.6658924,249.5071619
318.9153656,249.8410495
319.165034,250.1756176
319.4148979,250.5108662
319.6649574,250.8467955
319.9152127,251.1834053
320.1656639,251.5206952
320.4163111,251.8586646
320.6671546,252.1973129
320.9181945,252.536639
321.1694309,252.8766419
321.420864,253.2173201
321.6724939,253.5586722
321.9243208,253.9006963
322.1763448,254.2433905
322.4285662,254.5867527
322.680985,254.9307806
322.9336014,255.2754716
323.1864156,255.6208229
323.4394277,255.9668316
323.6926379,256.3134947
323.9460463,256.6608086
324.1996531,257.0087701
324.4534584,257.3573752
324.7074625,257.7066201
324.9616654,258.0565006
325.2160673,258.4070125
325.4706683,258.7581512
325.7254687,259.1099122
325.9804685,259.4622903
326.235668,259.8152807
326.4910673,260.168878
326.7466665,260.5230769
327.0024658,260.8778715
327.2584654,261.2332563
327.5146653,261.5892251
327.7710659,261.9457717
328.0276672,262.3028899
328.2844693,262.6605731
328.5414726,263.0188146
328.798677,263.3776075
329.0560827,263.7369448
329.31369,264.0968193
329.571499,264.4572236
329.8295097,264.8181501
330.0877225,265.1795911
330.3461374,265.5415389
330.6047546,265.9039853
330.8635743,266.2669223
331.1225966,266.6303415
331.3818217,266.9942343
331.6412497,267.3585924
331.9008809,267.7234068
332.1607152,268.0886686
332.420753,268.454369
332.6809944,268.8204986
332.9414395,269.1870482
333.2020885,269.5540085
333.4629415,269.9213697
333.7239988,270.2891224
333.9852604,270.6572567
334.2467266,271.0257627
334.5083975,271.3946304
334.7702732,271.7638497
335.0323539,272.1334105
335.2946398,272.5033022
335.5571311,272.8735147
335.8198278,273.2440372
336.0827302,273.6148593
336.3458384,273.9859703
336.6091526,274.3573594
336.8726729,274.7290157
337.1363996,275.1009283
337.4003327,275.4730862
337.6644724,275.8454784
337.9288189,276.2180937
338.1933723,276.5909209
338.4581329,276.9639487
338.7231007,277.337166
338.988276,277.7105612
339.2536589,278.0841229
339.5192495,278.4578399
339.7850481,278.8317004
340.0510547,279.2056931
340.3172696,279.5798064
340.5836929,279.9540286
340.8503247,280.3283482
341.1171653,280.7027536
341.3842149,281.077233
341.6514734,281.4517748
341.9189412,281.8263674
342.1866184,282.2009991
342.4545052,282.5756581
342.7226016,282.9503329
342.990908,283.3250117
343.2594244,283.6996829
343.528151,284.0743347
343.797088,284.4489557
344.0662355,284.8235341
344.3355937,285.1980584
344.6051628,285.572517
344.874943,285.9468983
345.1449343,286.3211909
345.4151371,286.6953833
345.6855513,287.0694641
345.9561773,287.4434218
346.2270151,287.8172452
346.4980649,288.190923
346.7693269,288.564444
347.0408013,288.937797
347.3124883,289.3109709
347.5843879,289.6839546
347.8565004,290.0567373
348.1288259,290.429308
348.4013646,290.8016559
348.6741167,291.1737702
348.9470823,291.5456404
349.2202616,291.9172558
349.4936547,292.288606
349.7672619,292.6596806
350.0410833,293.0304694
350.315119,293.4009621
350.5893693,293.7711486
350.8638343,294.141019
351.1385142,294.5105634
351.4134091,294.8797721
351.6885192,295.2486355
351.9638446,295.6171439
352.2393856,295.9852881
352.5151424,296.3530587
352.791115,296.7204467
353.0673036,297.0874429
353.3437085,297.4540387
353.6203298,297.8202251
353.8971676,298.1859936
354.1742222,298.5513359
354.4514936,298.9162435
354.7289821,299.2807083
355.0066879,299.6447224
355.2846111,300.0082779
355.5627518,300.3713671
355.8411103,300.7339825
356.1196867,301.0961167
356.3984812,301.4577627
356.6774939,301.8189133
356.9567251,302.1795617
357.2361749,302.5397014
357.5158434,302.8993257
357.7957309,303.2584284
358.0758375,303.6170035
358.3561634,303.9750449
358.6367088,304.332547
358.9174738,304.6895042
359.1984586,305.0459113
359.4796633,305.401763
359.7610882,305.7570546
360.0427335,306.1117811
360.3245992,306.4659382
360.6066856,306.8195216
360.8889928,307.1725271
361.171521,307.5249509
361.4542704,307.8767895
361.7372412,308.2280393
362.0204335,308.5786972
362.3038475,308.9287602
362.5874833,309.2782257
362.8713412,309.6270911
363.1554214,309.9753542
363.4397239,310.3230131
363.724249,310.6700659
364.0089969,311.0165111
364.2939677,311.3623476
364.5791615,311.7075742
364.8645787,312.0521904
365.1502193,312.3961955
365.4360835,312.7395894
365.7221714,313.0823722
366.0084834,313.4245441
366.2950195,313.7661058
366.5817799,314.107058
366.8687649,314.4474021
367.1559745,314.7871393
367.4434089,315.1262715
367.7310684,315.4648006
368.018953,315.8027288
368.3070631,316.1400589
368.5953987,316.4767936
368.88396,316.8129362
369.1727472,317.1484901
369.4617605,317.4834591
369.7510001,317.8178472
370.0404661,318.151659
370.3301587,318.4848991
370.6200781,318.8175726
370.9102245,319.1496847
371.200598,319.4812412
371.4911988,319.812248
371.7820272,320.1427115
372.0730832,320.4726383
372.3643671,320.8020354
372.655879,321.1309101
372.9476192,321.45927
373.2395877,321.7871231
373.5317848,322.1144778
373.8242106,322.4413427
374.1168654,322.7677268
374.4097493,323.0936394
374.7028625,323.4190903
374.9962052,323.7440895
375.2897775,324.0686474
375.5835796,324.3927748
375.8776117,324.7164828
376.1718741,325.0397828
376.4663668,325.3626867
376.76109,325.6852067
377.056044,326.0073552
377.3512289,326.3291452
377.6466448,326.65059
377.9422921,326.9717031
378.2381708,327.2924986
378.5342811,327.6129908
378.8306233,327.9331943
379.1271974,328.2531244
379.4240037,328.5727963
379.7210424,328.892226
380.0183136,329.2114294
380.3158176,329.5304233
380.6135544,329.8492243
380.9115244,330.1678497
381.2097276,330.4863172
381.5081642,330.8046447
381.8068345,331.1228503
382.1057387,331.4409528
382.4048768,331.7589712
382.7042491,332.0769247
383.0038558,332.3948331
383.303697,332.7127163
383.603773,333.0305947
383.9040839,333.3484888
384.2046298,333.6664198
384.5054111,333.984409
384.8064279,334.3024778
385.1076803,334.6206484
385.4091685,334.9389429
385.7108928,335.2573839
386.0128533,335.5759942
386.3150502,335.8947969
386.6174836,336.2138154
386.9201538,336.5330735
387.223061,336.852595
387.5262053,337.1724041
387.8295869,337.4925254
388.1332061,337.8129834
388.4370629,338.1338032
388.7411576,338.4550098
389.0454904,338.7766287
389.3500614,339.0986854
389.6548709,339.4212055
389.959919,339.7442152
390.2652059,340.0677405
390.5707318,340.3918077
390.8764969,340.7164432
391.1825014,341.0416735
391.4887454,341.3675253
391.7952292,341.6940256
392.1019529,342.021201
392.4089167,342.3490787
392.7161208,342.6776856
393.0235655,343.0070489
393.3312508,343.3371957
393.639177,343.6681533
393.9473443,343.9999487
394.2557528,344.3326093
394.5644028,344.6661622
394.8732944,345.0006345
395.1824279,345.3360533
395.4918033,345.6724457
395.8014209,346.0098386
396.111281,346.3482589
396.4213836,346.6877333
396.7317289,347.0282884
397.0423173,347.3699508
397.3531488,347.7127466
397.6642236,348.056702
397.9755419,348.401843
398.287104,348.7481952
398.59891,349.095784
398.9109601,349.4446348
399.2232545,349.7947724
399.5357933,350.1462214
399.8485769,350.4990063
400.1616053,350.8531509
400.4748788,351.2086791
400.7883975,351.5656141
401.1021617,351.9239789
401.4161715,352.283796
401.7304271,352.6450875
402.0449288,353.0078751
402.3596766,353.3721801
402.6746709,353.7380233
402.9899118,354.105425
403.3053994,354.474405
403.6211341,354.8449827
403.9371159,355.2171767
404.2533451,355.5910054
404.5698219,355.9664864
404.8865464,356.3436369
405.2035189,356.7224733
405.5207395,357.1030115
405.8382084,357.485267
406.1559259,357.8692543
406.4738922,358.2549875
406.7921073,358.6424799
407.1105716,359.0317444
407.4292852,359.4227929
407.7482483,359.8156369
408.0674611,360.2102869
408.3869238,360.606753
408.7066366,361.0050443
409.0265997,361.4051695
409.3468133,361.8071363
409.6672776,362.2109517
409.9879927,362.6166222
410.308959,363.0241532
410.6301765,363.4335496
410.9516455,363.8448154
411.2733661,364.2579539
411.5953386,364.6729677
411.9175632,365.0898584
412.24004,365.5086272
412.5627693,365.9292741
412.8857512,366.3517986
413.208986,366.7761995
413.5324739,367.2024745
413.856215,367.6306209
414.1802095,368.060635
414.5044577,368.4925123
414.8289597,368.9262478
415.1537158,369.3618355
415.4787261,369.7992687
415.8039908,370.2385401
416.1295102,370.6796414
416.4552844,371.1225638
416.7813137,371.5672977
417.1075982,372.0138327
417.4341381,372.4621579
417.7609337,372.9122614
418.0879851,373.364131
418.4152926,373.8177534
418.7428563,374.2731149
419.0706764,374.7302012
419.3987532,375.1889972
419.7270868,375.6494872
420.0556774,376.1116549
420.3845253,376.5754834
420.7136307,377.0409553
421.0429936,377.5080524
421.3726145,377.9767564
421.7024934,378.4470479
422.0326305,378.9189073
422.3630261,379.3923145
422.6936803,379.8672489
423.0245934,380.3436892
423.3557656,380.821614
423.687197,381.3010013
424.0188879,381.7818286
424.3508385,382.2640731
424.6830489,382.7477116
425.0155194,383.2327207
425.3482502,383.7190763
425.6812415,384.2067544
426.0144934,384.6957304
426.3480063,385.1859795
426.6817802,385.6774767
427.0158155,386.1701969
427.3501123,386.6641144
427.6846707,387.1592036
428.0194911,387.6554387
428.3545736,388.1527937
428.6899184,388.6512425
429.0255258,389.1507588
429.3613959,389.6513163
429.6975289,390.1528887
430.0339251,390.6554495
430.3705847,391.1589724
430.7075078,391.6634307
431.0446946,392.1687982
431.3821455,392.6750485
431.7198605,393.1821551
432.0578399,393.690092
432.3960839,394.1988329
432.7345927,394.7083519
433.0733665,395.2186231
433.4124055,395.7296208
433.7517099,396.2413196
434.09128,396.7536941
434.4311159,397.2667193
434.7712179,397.7803704
435.1115861,398.2946229
435.4522207,398.8094526
435.7931221,399.3248354
436.1342903,399.8407478
436.4757256,400.3571666
436.8174282,400.8740689
437.1593984,401.3914321
437.5016362,401.9092342
437.844142,402.4274536
438.1869159,402.946069
438.5299581,403.4650596
438.8732689,403.9844052
439.2168485,404.504086
439.560697,405.0240827
439.9048148,405.5443766
440.2492019,406.0649496
440.5938587,406.5857838
440.9387852,407.1068625
441.2839818,407.628169
441.6294487,408.1496875
441.975186,408.6714029
442.3211939,409.1933006
442.6674728,409.7153666
443.0140227,410.2375878
443.3608439,410.7599516
443.7079367,411.2824461
444.0553012,411.8050603
444.4029376,412.3277836
444.7508461,412.8506066
445.0990271,413.3735202
445.4474806,413.8965163
445.7962069,414.4195876
446.1452062,414.9427276
446.4944788,415.4659303
446.8440247,415.9891911
447.1938443,416.5125056
447.5439378,417.0358707
447.8943054,417.5592839
448.2449472,418.0827436
448.5958636,418.6062492
448.9470547,419.1298009
449.2985207,419.6533997
449.6502618,420.1770477
450.0022784,420.7007477
450.3545705,421.2245035
450.7071384,421.7483199
451.0599823,422.2722025
451.4131025,422.7961579
451.7664991,423.3201938
452.1201723,423.8443186
452.4741225,424.3685419
452.8283497,424.8928741
453.1828542,425.4173266
453.5376363,425.9419119
453.8926961,426.4666434
454.2480339,426.9915355
454.6036499,427.5166037
454.9595443,428.0418643
455.3157173,428.5673349
455.6721691,429.0930339
456.0289,429.6189807
456.3859102,430.145196
456.7431998,430.6717012
457.1007692,431.1985189
457.4586184,431.7256728
457.8167479,432.2531875
458.1751577,432.7810886
458.5338481,433.309403
458.8928193,433.8381584
459.2520715,434.3673836
459.611605,434.8971086
459.9714199,435.4273642
460.3315165,435.9581825
460.6918951,436.4895964
461.0525557,437.02164
461.4134988,437.5543484
461.7747243,438.0877578
462.1362327,438.6219055
462.4980241,439.1568295
462.8600987,439.6925693
463.2224568,440.229165
463.5850986,440.7666581
463.9480242,441.305091
464.311234,441.8445069
464.6747281,442.3849503
465.0385068,442.9264666
465.4025703,443.4691022
465.7669188,444.0129044
466.1315525,444.5579218
466.4964717,445.1042036
466.8616766,445.6518001
467.2271674,446.2007626
467.5929443,446.7511435
467.9590076,447.3029957
468.3253574,447.8563735
468.6919941,448.4113318
469.0589178,448.9679265
469.4261287,449.5262144
469.7936271,450.0862531
470.1614132,450.6481012
470.5294873,451.211818
470.8978494,451.7774636
471.2665,452.3450989
471.6354392,452.9147858
472.0046672,453.4865867
472.3741843,454.0605647
472.7439906,454.6367839
473.1140865,455.2153089
473.4844721,455.796205
473.8551476,456.3795381
474.2261134,456.9653747
474.5973695,457.5537821
474.9689163,458.1448279
475.340754,458.7385804
475.7128828,459.3351083
476.0853029,459.9344809
476.4580145,460.5367677
476.831018,461.1420388
477.2043134,461.7503647
477.5779011,462.3618161
477.9517813,462.9764641
478.3259542,463.5943799
478.70042,464.2156352
479.0751789,464.8403017
479.4502313,465.4684511
479.8255772,466.1001556
480.201217,466.7354871
480.5771509,467.3745176
480.9533791,468.0173193
481.3299018,468.6639639
481.7067193,469.3145234
482.0838318,469.9690694
482.4612395,470.6276733
482.8389426,471.2904063
483.2169415,471.9573393
483.5952363,472.6285429
483.9738272,473.304087
484.3527146,473.9840414
484.7318985,474.6684753
485.1113793,475.357457
485.4911572,476.0510547
485.8712324,476.7493356
486.2516051,477.4523664
486.6322757,478.1602128
487.0132442,478.8729397
487.394511,479.5906115
487.7760763,480.3132912
488.1579403,481.041041
488.5401032,481.7739223
488.9225653,482.511995
489.3053268,483.2553182
489.688388,484.0039498
490.0717491,484.7579463
490.4554103,485.517363
490.8393718,486.282254
491.223634,487.0526719
491.6081969,487.8286679
491.993061,488.6102918
492.3782263,489.3975918
492.7636932,490.1906147
493.1494618,490.9894056
493.5355324,491.7940079
493.9219053,492.6044637
494.3085807,493.420813
494.6955587,494.2430942
495.0828397,495.071344
495.470424,495.9055973
495.8583116,496.7458871
496.2465029,497.5922446
496.6349981,498.4446991
497.0237975,499.303278
497.4129012,500.1680067
497.8023095,501.0389088
498.1920227,501.9160058
498.582041,502.7993174
498.9723646,503.6888611
499.3629938,504.5846525
499.7539288,505.4867051
500.1451699,506.3950307
500.5367172,507.3096385
500.9285711,508.2305362
501.3207318,509.1577293
501.7131994,510.0912211
502.1059743,511.031013
502.4990567,511.9771045
502.8924468,512.9294928
503.2861449,513.8881735
503.6801513,514.8531397
504.074466,515.824383
504.4690895,516.8018927
504.8640219,517.7856563
505.2592635,518.7756594
505.6548145,519.7718855
506.0506751,520.7743163
506.4468457,521.7829318
506.8433264,522.7977099
507.2401175,523.8186268
507.6372193,524.845657
508.0346319,525.878773
508.4323557,526.9179458
508.8303908,527.9631445
509.2287375,529.0143368
509.6273961,530.0714884
510.0263668,531.1345637
510.4256498,532.2035254
510.8252454,533.2783347
511.2251538,534.3589513
511.6253753,535.4453334
512.0259101,536.5374378
512.4267585,537.6352199
512.8279207,538.7386339
513.229397,539.8476325
513.6311875,540.9621673
514.0332926,542.0821884
514.4357125,543.2076451
514.8384475,544.3384854
515.2414977,545.4746559
515.6448635,546.6161027
516.048545,547.7627703
516.4525426,548.9146027
516.8568565,550.0715428
517.2614869,551.2335323
517.666434,552.4005126
518.0716982,553.5724238
518.4772796,554.7492054
518.8831786,555.9307963
519.2893953,557.1171346
519.69593,558.3081576
520.102783,559.5038023
520.5099545,560.7040047
520.9174448,561.9087008
521.3252541,563.1178256
521.7333826,564.331314
522.1418307,565.5491002
522.5505985,566.7711184
522.9596863,567.997302
523.3690944,569.2275845
523.778823,570.461899
524.1888724,571.7001781
524.5992428,572.9423548
525.0099344,574.1883614
525.4209476,575.4381303
525.8322825,576.6915939
526.2439394,577.9486845
526.6559187,579.2093343
527.0682204,580.4734757
527.4808449,581.7410411
527.8937925,583.0119629
528.3070633,584.2861737
528.7206577,585.5636065
529.1345759,586.8441941
529.5488181,588.12787
529.9633846,589.4145675
530.3782756,590.7042206
530.7934915,591.9967635
531.2090324,593.2921307
531.6248986,594.5902574
532.0410904,595.8910789
532.4576081,597.1945313
532.8744518,598.500551
533.2916218,599.809075
533.7091184,601.1200409
534.1269419,602.4333871
534.5450924,603.7490525
534.9635704,605.0669766
535.3823759,606.3870998
535.8015093,607.7093632
536.2209708,609.0337087
536.6407608,610.360079
537.0608793,611.6884177
537.4813268,613.0186693
537.9021034,614.3507792
538.3232094,615.6846938
538.7446451,617.0203604
539.1664107,618.3577277
539.5885065,619.6967449
540.0109327,621.0373627
540.4336897,622.3795329
540.8567776,623.7232083
541.2801967,625.0683431
541.7039474,626.4148926
542.1280297,627.7628134
542.5524441,629.1120634
542.9771907,630.462602
543.4022698,631.8143897
543.8276817,633.1673885
544.2534267,634.521562
544.679505,635.8768751
545.1059168,637.2332943
545.5326624,638.5907874
545.9597422,639.9493241
546.3871563,641.3088754
546.8149049,642.6694142
547.2429885,644.0309148
547.6714072,645.3933534
548.1001613,646.7567077
548.529251,648.1209574
548.9586767,649.4860836
549.3884385,650.8520697
549.8185368,652.2189004
550.2489718,653.5865625
550.6797438,654.9550449
551.110853,656.3243379
551.5422998,657.694434
551.9740842,659.0653278
552.4062068,660.4370156
552.8386676,661.8094956
553.2714669,663.1827684
553.7046051,664.5568362
554.1380824,665.9317035
554.571899,667.3073768
555.0060553,668.6838644
555.4405514,670.0611772
555.8753877,671.4393276
556.3105645,672.8183305
556.7460819,674.1982028
557.1819402,675.5789633
557.6181398,676.9606332
558.0546808,678.3432356
558.4915637,679.7267959
558.9287885,681.1113414
559.3663556,682.4969016
559.8042653,683.8835082
560.2425178,685.2711947
560.6811134,686.6599969
561.1200524,688.0499527
561.559335,689.4411018
561.9989615,690.8334863
562.4389321,692.22715
562.8792472,693.6221388
563.319907,695.0185006
563.7609118,696.4162852
564.2022619,697.8155443
564.6439574,699.2163314
565.0859987,700.6187021
565.5283862,702.0227136
565.9711199,703.4284248
566.4142002,704.8358966
566.8576274,706.2451913
567.3014018,707.656373
567.7455236,709.0695074
568.189993,710.4846616
568.6348104,711.9019043
569.0799761,713.3213056
569.5254902,714.742937
569.9713532,716.1668712
570.4175652,717.5931822
570.8641265,719.0219452
571.3110374,720.4532366
571.7582982,721.8871337
572.2059091,723.3237148
572.6538705,724.7630591
573.1021825,726.2052466
573.5508455,727.6503583
573.9998598,729.0984755
574.4492255,730.5496803
574.8989431,732.0040554
575.3490127,733.4616837
575.7994347,734.9226487
576.2502093,736.387034
576.7013368,737.8549235
577.1528175,739.3264011
577.6046516,740.8015509
578.0568395,742.2804567
578.5093813,743.7632025
578.9622775,745.2498719
579.4155281,746.740548
579.8691337,748.235314
580.3230943,749.7342522
580.7774103,751.2374446
581.232082,752.7449726
581.6871097,754.2569167
582.1424936,755.773357
582.5982339,757.2943723
583.0543311,758.820041
583.5107853,760.3504401
583.9675969,761.8856458
584.4247661,763.4257332
584.8822932,764.9707761
585.3401784,766.5208472
585.7984222,768.0760179
586.2570247,769.6363581
586.7159862,771.2019365
587.175307,772.7728203
587.6349874,774.3490753
588.0950277,775.9307655
588.5554281,777.5179536
589.0161889,779.1107006
589.4773105,780.7090657
589.9387931,782.3131068
590.4006369,783.9228796
590.8628423,785.5384384
591.3254096,787.1598355
591.788339,788.7871217
592.2516308,790.4203456
592.7152853,792.0595543
593.1793027,793.7047928
593.6436835,795.3561044
594.1084277,797.0135304
594.5735359,798.6771104
595.0390081,800.3468817
595.5048447,802.0228802
595.9710461,803.7051395
596.4376124,805.3936915
596.9045439,807.088566
597.371841,808.789791
597.839504,810.4973926
598.307533,812.2113949
598.7759285,813.9318202
599.2446906,815.6586887
599.7138198,817.3920189
600.1833161,819.1318273
600.6531801,820.8781286
601.1234119,822.6309354
601.5940118,824.3902588
602.0649801,826.1561076
602.5363172,827.928489
603.0080232,829.7074085
603.4800985,831.4928694
603.9525434,833.2848735
604.4253582,835.0834206
604.8985431,836.8885089
605.3720984,838.7001345
605.8460245,840.5182922
606.3203216,842.3429746
606.79499,844.1741728
607.27003,846.0118761
607.7454419,847.8560722
608.221226,849.7067469
608.6973826,851.5638844
609.1739119,853.4274674
609.6508143,855.2974766
610.1280901,857.1738914
610.6057395,859.0566894
611.0837628,860.9458466
611.5621603,862.8413373
612.0409324,864.7431343
612.5200793,866.651209
612.9996013,868.5655309
613.4794987,870.4860682
613.9597718,872.4127874
614.4404209,874.3456535
614.9214463,876.2846301
615.4028482,878.2296791
615.884627,880.1807611
616.366783,882.1378351
616.8493165,884.1008586
617.3322277,886.0697876
617.815517,888.0445768
618.2991846,890.0251794
618.7832309,892.011547
619.2676561,894.0036298
619.7524605,896.0013768
620.2376445,898.0047353
620.7232084,900.0136512
621.2091523,902.0280692
621.6954767,904.0479323
622.1821818,906.0731823
622.669268,908.1037594
623.1567354,910.1396025
623.6445845,912.1806491
624.1328155,914.2268351
624.6214288,916.2780952
625.1104245,918.3343625
625.5998031,920.3955687
626.0895648,922.4616441
626.5797099,924.5325176
627.0702387,926.6081163
627.5611515,928.6883663
628.0524487,930.7731918
628.5441305,932.8625157
629.0361972,934.9562593
629.5286491,937.0543424
630.0214866,939.1566831
630.5147099,941.2631981
631.0083193,943.3738024
631.5023151,945.4884093
631.9966977,947.6069305
632.4914673,949.7292759
