DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1688689125.747,1125.7471,3,0,362,362,125.22,2416,2457,13.71,16.09,978.29,26.48,341.33,16.50,31.92,2.89,343.74,37.95,616.70,998.24,25.06,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,58,55,66,61,48,30,7,1,1,0,0,0,0,0,0
1688689126.746,1126.7460,3,0,346,346,120.34,2414,2458,14.74,16.52,978.32,26.49,341.33,15.92,30.35,2.88,338.02,37.97,615.82,998.24,25.17,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,46,69,55,56,42,36,11,0,1,0,0,1,0,0,0
1688689127.746,1127.7458,3,0,337,337,114.39,2414,2456,14.12,16.57,978.40,26.51,341.33,16.59,31.84,2.95,338.90,37.97,615.82,997.36,25.17,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,20,56,64,69,50,51,23,3,0,0,0,1,0,0,0,0
1688689128.746,1128.7458,3,0,360,360,123.18,2412,2455,14.37,16.35,978.31,26.53,341.33,15.19,30.10,2.92,338.02,38.03,614.51,998.68,25.17,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,30,64,63,70,44,60,26,2,1,0,0,0,0,0,0,0
1688689129.746,1129.7463,3,0,383,383,129.31,2416,2459,14.41,16.19,978.29,26.54,341.33,15.63,30.63,2.96,337.58,38.01,617.14,999.12,25.14,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,32,63,71,79,45,50,35,7,0,0,1,0,0,0,0,0
1688689130.746,1130.7461,3,0,372,372,122.55,2416,2461,15.06,16.76,978.35,26.56,341.33,16.48,30.99,3.04,337.58,38.07,615.82,999.56,25.17,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,34,72,58,62,46,47,38,12,3,0,0,0,0,0,0,0
1688689131.746,1131.7458,3,0,345,345,118.05,2413,2457,14.50,16.34,978.29,26.58,341.33,15.57,30.30,2.92,338.46,37.97,616.70,999.56,25.14,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,36,63,60,66,40,40,34,4,0,0,2,0,0,0,0,0
1688689132.747,1132.7471,3,0,340,340,114.49,2414,2456,13.89,16.20,978.25,26.60,341.33,16.61,29.79,2.97,338.90,38.03,616.26,1002.20,25.14,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,30,54,64,72,49,44,22,4,1,0,0,0,0,0,0,0
1688689133.747,1133.7470,3,0,386,386,130.79,2415,2457,14.01,16.01,978.26,26.63,341.33,15.16,30.44,2.95,338.02,38.11,614.95,998.68,25.12,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,36,67,69,59,58,49,35,8,1,3,0,0,1,0,0,0
1688689134.747,1134.7470,3,0,351,351,118.61,2415,2462,15.71,16.24,978.27,26.66,341.33,15.97,30.12,2.96,338.02,38.11,616.26,998.68,24.83,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,60,67,51,49,50,32,9,2,0,0,0,0,0,0,0
1688689135.747,1135.7469,3,0,358,358,122.06,2413,2460,15.62,16.54,978.29,26.68,341.33,16.01,30.18,2.93,340.22,38.34,616.26,1000.00,25.28,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,28,64,73,55,49,56,28,3,0,1,0,1,0,0,0,0
1688689136.747,1136.7470,3,0,412,412,135.26,2416,2458,13.99,16.26,978.35,26.70,341.33,17.12,30.74,3.05,338.02,38.18,616.26,999.56,25.14,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,68,75,71,53,55,38,8,0,3,0,0,2,0,1,0
1688689137.746,1137.7459,3,0,349,349,120.94,2415,2453,12.70,16.29,978.25,26.72,341.33,16.08,30.92,2.89,337.14,38.18,612.75,1000.44,25.14,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,25,48,70,64,58,52,26,4,2,0,0,0,0,0,0,0
1688689138.746,1138.7461,3,0,357,357,121.07,2414,2456,14.04,16.79,978.31,26.74,341.33,16.21,31.38,2.95,340.22,38.18,615.82,1000.00,25.12,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,56,52,70,52,42,36,9,2,0,0,0,0,0,0,0
1688689139.746,1139.7460,3,0,329,329,114.43,2415,2458,14.32,16.08,978.34,26.76,341.33,14.92,29.45,2.88,338.02,38.22,615.38,999.56,25.06,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,51,64,50,56,35,28,8,1,0,1,0,0,0,0,0
1688689140.746,1140.7461,3,0,323,323,106.23,2416,2459,14.34,16.40,978.37,26.78,341.34,15.70,30.95,3.04,337.58,38.16,615.82,1000.00,25.12,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,57,54,48,45,52,25,11,1,1,0,0,0,0,0,0
1688689141.747,1141.7471,3,0,338,338,109.64,2414,2458,14.52,16.23,978.24,26.80,341.34,16.40,31.30,3.08,339.34,38.24,615.38,1001.32,25.06,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,25,53,54,67,56,40,30,8,0,4,1,0,0,0,0,0
1688689142.747,1142.7470,3,0,352,352,121.76,2415,2458,14.32,16.42,978.26,26.82,341.34,15.99,30.99,2.89,339.78,38.11,615.38,999.56,25.00,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,41,60,65,52,46,47,31,6,2,0,0,2,0,0,0,0
1688689143.747,1143.7469,3,0,385,385,130.68,2415,2459,14.47,16.42,978.25,26.84,341.34,14.74,29.56,2.95,338.02,38.11,613.63,1000.44,25.06,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,58,74,63,47,42,44,13,4,2,0,0,0,0,0,0
1688689144.746,1144.7459,3,0,362,362,123.20,2416,2458,14.06,16.10,978.26,26.87,341.34,18.08,32.17,2.94,341.10,38.24,615.82,1000.44,25.06,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,30,64,56,60,58,52,30,9,2,1,0,0,0,0,0,0
1688689145.746,1145.7459,3,0,371,371,123.61,2416,2456,13.58,16.37,978.38,26.90,341.34,15.93,30.59,3.00,338.46,38.28,615.38,1000.00,25.06,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,57,56,55,57,64,39,8,2,0,2,0,0,0,0,0
1688689146.747,1146.7471,3,0,362,362,123.98,2417,2461,14.52,16.19,978.30,26.91,341.34,16.30,32.29,2.92,338.46,38.32,614.95,1000.88,24.92,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,63,59,57,57,43,39,7,1,1,0,0,0,0,0,0
1688689147.746,1147.7458,3,0,335,335,113.00,2416,2459,14.47,16.24,978.32,26.94,341.34,14.91,30.49,2.96,341.98,38.38,614.07,1000.00,25.03,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,21,64,63,61,46,50,24,5,1,0,0,0,0,0,0,0
1688689148.746,1148.7464,3,0,329,329,107.36,2418,2462,14.52,16.09,978.23,26.96,341.34,13.43,30.24,3.06,338.46,38.26,614.95,1000.44,25.03,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,51,49,59,46,50,34,5,1,3,0,0,0,0,0,0
1688689149.746,1149.7459,3,0,348,348,118.76,2415,2457,14.04,16.18,978.32,26.99,341.34,15.52,30.55,2.93,337.14,38.34,608.79,1000.44,25.00,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,56,45,50,64,57,24,5,0,2,1,0,0,0,0,0
1688689150.746,1150.7459,3,0,332,332,110.72,2415,2457,13.88,16.69,978.27,27.00,341.34,15.58,30.03,3.00,338.46,38.36,614.07,1000.88,24.89,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,45,68,63,61,46,23,5,0,1,1,0,0,0,0,0
1688689151.746,1151.7459,3,0,344,344,114.22,2414,2457,14.42,16.28,978.30,27.03,341.34,14.48,30.21,3.01,339.34,38.38,614.95,1001.32,25.09,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,56,51,72,53,42,33,6,1,0,0,1,0,0,0,0
1688689152.746,1152.7461,3,0,358,358,121.73,2418,2461,14.45,16.45,978.21,27.06,341.34,16.72,32.03,2.94,338.46,38.32,614.07,1000.88,25.09,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,33,53,58,61,65,51,32,4,0,0,0,0,1,0,0,0
1688689153.746,1153.7459,3,0,355,355,120.07,2422,2466,14.68,16.40,978.35,27.08,341.34,16.23,31.63,2.96,335.82,38.50,618.46,1000.88,24.95,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,39,58,67,56,50,48,31,6,0,0,0,0,0,0,0,0
1688689154.746,1154.7462,3,0,338,338,114.73,2421,2465,14.64,16.43,978.26,27.10,341.34,14.41,29.61,2.95,337.14,38.34,616.26,1000.88,24.95,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,27,59,62,59,43,56,28,3,1,0,0,0,0,0,0,0
1688689155.746,1155.7461,3,0,350,350,118.70,2422,2465,14.15,16.46,978.26,27.11,341.34,15.07,29.70,2.95,337.58,38.38,614.07,1000.88,24.72,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,33,57,56,56,48,68,25,5,1,0,1,0,0,0,0,0
1688689156.746,1156.7462,3,0,375,375,126.61,2423,2466,14.32,16.67,978.29,27.12,341.34,15.36,30.54,2.96,330.55,38.36,614.95,1001.76,24.86,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,27,70,57,76,51,55,31,7,0,1,0,0,0,0,0,0
1688689157.746,1157.7460,3,0,348,348,117.91,2418,2465,15.66,17.12,978.29,27.13,341.34,15.33,29.67,2.95,338.90,38.36,613.63,1000.88,24.83,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,54,60,59,47,46,40,9,2,1,0,1,0,0,0,0
1688689158.746,1158.7461,3,0,303,303,101.85,2422,2466,14.90,16.64,978.22,27.17,341.34,16.42,32.38,2.98,340.22,38.40,615.82,1000.44,24.60,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,23,49,54,53,45,46,27,3,2,1,0,0,0,0,0,0
1688689159.746,1159.7462,3,0,330,330,107.97,2422,2465,14.42,16.31,978.27,27.20,341.34,14.48,30.25,3.06,340.66,38.40,611.43,1001.32,24.72,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,32,56,61,44,52,46,28,8,1,1,0,1,0,0,0,0
1688689160.746,1160.7459,3,0,369,369,126.83,2421,2465,14.66,17.23,978.25,27.23,341.34,14.66,29.56,2.91,340.66,38.46,613.63,1001.32,24.60,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,56,63,67,58,57,28,5,4,0,0,0,0,0,0,0
1688689161.746,1161.7461,3,0,351,351,117.98,2424,2466,13.92,16.47,978.30,27.24,341.34,15.72,30.80,2.98,338.46,38.38,606.15,1001.32,24.69,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,26,60,59,61,52,49,36,8,0,0,0,0,0,0,0,0
1688689162.746,1162.7460,3,0,365,365,123.12,2426,2471,15.24,16.55,978.29,27.25,341.34,15.90,30.77,2.96,338.90,38.42,613.19,1001.76,24.72,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,65,66,62,57,48,29,7,2,0,0,0,0,0,0,0
1688689163.746,1163.7461,3,0,350,350,116.92,2423,2463,13.35,16.75,978.23,27.26,341.34,15.31,29.68,2.99,341.10,38.46,613.63,1001.76,24.63,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,30,54,72,69,44,39,34,5,1,0,1,0,0,0,1,0
1688689164.746,1164.7461,3,0,345,345,115.05,2421,2462,13.46,16.46,978.28,27.28,341.34,14.82,29.91,3.00,343.74,38.48,613.63,1001.76,24.63,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,32,50,69,42,49,59,23,13,4,1,2,0,1,0,0,0
1688689165.746,1165.7458,3,0,339,339,114.15,2425,2466,13.50,16.53,978.28,27.31,341.34,15.14,30.74,2.97,338.46,38.40,609.67,1001.76,24.60,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,74,42,49,61,44,28,10,1,1,0,0,0,0,0,0
1688689166.746,1166.7460,3,0,392,392,132.11,2427,2468,13.59,16.92,978.24,27.33,341.34,15.34,31.17,2.97,337.14,38.46,612.31,1000.44,24.63,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,32,61,62,61,59,64,41,10,2,0,0,0,0,0,0,0
1688689167.746,1167.7458,3,0,346,346,115.79,2422,2464,13.89,16.42,978.18,27.34,341.34,16.42,31.93,2.99,339.78,38.34,616.26,1000.88,24.55,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,21,52,61,59,56,56,28,9,1,1,0,1,1,0,0,0
1688689168.746,1168.7459,3,0,378,378,126.39,2423,2464,13.61,16.65,978.29,27.38,341.34,17.42,32.97,2.99,339.34,38.48,613.19,1003.96,24.57,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,54,67,69,52,64,25,9,2,1,0,0,0,0,0,0
