DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1688690080.134,2080.1336,3,0,334,334,110.70,2510,2557,15.93,18.09,978.06,35.57,341.53,19.81,32.21,3.02,349.01,39.01,602.20,1006.59,27.89,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,27,50,49,61,56,44,33,11,3,0,0,0,0,0,0,0
1688690081.134,2081.1338,3,0,342,342,115.78,2508,2558,16.69,18.11,978.06,35.58,341.53,17.98,32.55,2.95,346.37,39.03,600.44,1007.47,27.91,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,21,56,60,63,56,52,28,6,0,0,0,0,0,0,0,0
1688690082.134,2082.1339,3,0,317,317,106.55,2508,2555,15.73,18.49,978.08,35.59,341.53,16.59,31.05,2.98,345.05,38.99,601.76,1006.15,27.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,58,63,39,58,51,25,4,0,1,0,0,1,1,0,0
1688690083.133,2083.1334,3,0,315,315,104.50,2506,2552,15.37,18.85,978.10,35.61,341.53,16.50,32.15,3.01,345.05,39.05,600.44,1007.47,27.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,54,51,57,69,40,20,2,2,0,0,0,1,0,0,1
1688690084.133,2084.1335,3,0,343,343,115.29,2507,2553,15.51,18.30,978.04,35.61,341.53,17.01,31.18,2.98,346.37,38.99,600.88,1006.59,27.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,20,59,70,69,47,47,22,5,2,2,0,0,0,0,0,0
1688690085.134,2085.1339,3,0,328,328,110.64,2507,2550,14.39,18.38,978.01,35.61,341.53,18.23,33.40,2.96,347.25,39.03,600.88,1007.03,27.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,13,61,58,61,51,47,27,8,1,1,0,0,0,0,0,0
1688690086.133,2086.1334,3,0,345,345,116.90,2505,2552,15.58,18.23,978.07,35.61,341.53,14.86,29.83,2.95,345.93,38.97,600.88,1009.67,27.94,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,56,48,70,55,51,33,8,0,2,2,0,1,0,0,0
1688690087.134,2087.1337,3,0,358,358,120.23,2510,2556,15.30,18.78,978.04,35.63,341.53,17.78,32.97,2.98,347.25,38.99,600.88,1006.59,27.99,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,21,49,65,74,55,55,27,10,1,1,0,0,0,0,0,0
1688690088.134,2088.1335,3,0,346,346,113.59,2509,2552,14.36,18.36,977.98,35.65,341.53,15.38,31.23,3.05,344.62,38.99,600.00,1007.03,28.02,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,71,58,58,53,50,35,5,1,1,0,0,0,0,0,0
1688690089.133,2089.1334,3,0,352,352,121.43,2509,2555,15.24,18.42,978.10,35.65,341.53,15.41,30.65,2.90,345.49,39.03,600.00,1003.96,27.99,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,25,62,70,56,57,48,24,5,0,1,0,0,2,0,2,2
1688690090.134,2090.1336,3,0,333,333,111.24,2507,2556,16.48,18.49,978.08,35.67,341.53,16.26,31.09,2.99,345.93,38.99,600.88,1005.71,27.99,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,21,59,59,59,58,47,21,8,0,0,0,0,1,0,0,1
1688690091.134,2091.1339,3,0,331,331,109.52,2507,2551,14.55,18.60,978.06,35.68,341.53,15.99,31.17,3.02,344.62,39.07,600.44,1005.71,28.05,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,20,55,66,68,45,44,23,7,0,1,0,0,1,0,1,3
1688690092.134,2092.1336,3,0,316,316,101.55,2508,2556,16.05,18.20,978.11,35.69,341.53,18.06,33.06,3.11,346.81,38.95,600.88,1004.84,27.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,18,45,65,54,43,56,24,4,2,2,2,1,0,0,0,0
1688690093.134,2093.1339,3,0,407,407,147.91,2509,2557,16.07,18.15,978.17,35.70,341.53,20.47,33.88,2.75,345.93,39.01,600.44,1005.71,27.97,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,21,40,36,31,23,21,23,11,84,83,18,12,4,0,0,0
1688690094.133,2094.1334,3,0,498,498,163.35,2509,2558,16.26,18.34,978.09,35.72,341.53,22.73,42.45,3.05,347.69,39.05,600.44,1004.84,27.89,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,5,25,10,12,14,27,30,6,162,167,23,13,3,0,1,0
1688690095.133,2095.1334,3,0,471,471,155.84,2508,2557,16.58,18.46,978.05,35.73,341.53,19.96,47.13,3.02,343.30,39.03,600.88,1005.71,27.99,11.41,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,4,21,20,12,22,22,28,12,139,156,25,6,2,2,0,0
1688690096.134,2096.1337,3,0,541,541,146.52,2508,2554,15.57,18.09,978.11,35.75,341.53,20.87,46.68,3.69,335.82,39.01,600.88,1004.84,27.97,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,9,24,25,26,22,22,34,8,170,164,20,13,3,1,0,0
1688690097.134,2097.1338,3,0,445,445,148.53,2509,2555,15.10,18.27,978.04,35.76,341.53,19.50,42.98,3.00,288.35,39.03,600.88,1005.27,27.97,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,8,18,24,12,17,21,27,10,131,143,24,5,4,1,0,0
1688690098.134,2098.1336,3,0,444,444,152.34,2508,2551,14.35,18.94,978.06,35.77,341.53,23.77,48.87,2.91,290.11,39.01,600.44,1004.84,27.99,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,13,13,23,23,18,21,38,11,125,127,16,9,5,2,0,0
1688690099.133,2099.1334,3,0,413,413,145.78,2509,2558,16.29,18.26,978.10,35.78,341.53,22.20,47.46,2.83,289.67,39.01,600.88,1005.71,28.05,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,3,16,19,20,14,13,26,8,159,101,24,7,2,1,0,0
1688690100.134,2100.1335,3,0,474,474,157.93,2506,2555,16.26,18.46,978.06,35.80,341.53,20.48,48.59,3.00,286.59,39.01,601.76,1004.84,28.05,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,33,24,17,18,35,24,13,130,144,14,8,2,0,0,0
1688690101.134,2101.1336,3,0,419,419,133.53,2512,2556,14.77,18.44,978.10,35.81,341.53,20.80,45.55,3.14,290.99,39.01,600.88,1005.71,27.97,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,6,15,16,16,16,23,31,8,123,132,20,9,4,0,0,0
1688690102.133,2102.1334,3,0,430,430,141.78,2509,2556,15.73,18.85,978.06,35.82,341.53,21.47,48.39,3.03,286.59,39.01,600.44,1007.03,27.89,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,23,37,20,18,12,18,22,8,114,122,25,8,3,0,0,0
1688690103.133,2103.1335,3,0,392,392,135.60,2512,2560,15.96,18.53,978.09,35.83,341.53,23.88,45.32,2.89,286.59,39.03,598.24,1005.71,27.91,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,3,22,13,12,12,9,26,8,127,137,16,3,4,0,0,0
1688690104.134,2104.1336,3,0,453,453,151.47,2514,2562,15.97,18.91,978.10,35.84,341.53,24.07,48.88,2.99,288.79,38.99,600.88,1004.84,27.97,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,26,20,24,9,15,21,8,145,140,22,6,1,2,0,0
1688690105.134,2105.1336,3,0,470,470,156.19,2509,2556,15.92,18.88,978.10,35.86,341.53,22.30,46.22,3.01,287.47,38.83,601.76,1005.27,27.99,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,17,28,16,20,19,15,18,10,154,136,26,7,3,1,0,0
1688690106.134,2106.1338,3,0,429,429,141.58,2511,2561,16.76,18.96,978.15,35.87,341.53,22.77,47.22,3.03,287.47,39.03,598.68,1004.40,27.99,11.42,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,18,14,14,13,14,28,11,136,135,23,4,3,1,0,0
1688690107.134,2107.1336,3,0,468,468,161.59,2511,2557,15.42,18.41,978.03,35.88,341.53,21.19,45.59,2.90,287.47,39.03,601.76,1005.27,27.99,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,9,21,16,18,22,23,35,12,126,143,25,11,6,1,0,0
1688690108.134,2108.1336,3,0,441,441,142.69,2511,2558,15.82,18.27,978.14,35.90,341.54,20.93,46.43,3.09,285.27,39.43,600.00,1005.27,27.99,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,8,13,16,19,11,17,32,9,134,153,17,10,2,0,0,0
1688690109.133,2109.1334,3,0,569,569,202.34,2514,2557,14.38,18.58,978.07,35.91,341.54,19.60,46.08,2.81,285.71,39.01,600.44,1003.96,27.97,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,64,66,23,18,20,20,22,9,134,164,16,7,3,2,1,0
1688690110.133,2110.1334,3,0,455,455,145.00,2514,2567,17.66,18.60,978.12,35.92,341.54,24.90,43.33,3.14,286.15,39.03,598.68,1005.71,27.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,29,20,17,14,14,31,10,115,151,22,7,5,1,0,0
1688690111.133,2111.1334,3,0,499,499,166.12,2510,2555,15.17,18.40,978.07,35.93,341.54,22.47,45.63,3.00,291.87,38.95,600.44,1003.08,27.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,48,27,14,13,15,31,12,137,135,17,10,4,1,0,0
1688690112.134,2112.1337,3,0,488,488,169.27,2512,2561,16.26,21.17,978.07,35.94,341.54,23.02,45.74,2.88,286.59,39.13,600.44,1004.84,27.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,22,50,15,20,16,18,38,9,120,147,19,10,4,0,0,0
1688690113.134,2113.1337,3,0,453,453,149.63,2510,2555,15.08,18.35,978.04,35.96,341.54,20.97,44.25,3.03,286.15,39.03,600.88,1006.59,28.02,11.40,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,9,21,19,16,25,24,41,12,122,122,22,11,8,1,0,0
1688690114.134,2114.1339,3,0,514,514,175.41,2512,2557,15.11,18.25,978.09,35.96,341.54,20.39,46.91,2.93,285.27,39.01,599.56,1005.71,28.02,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,21,29,23,23,14,15,35,11,154,160,19,6,4,0,0,0
1688690115.134,2115.1338,3,0,453,453,145.83,2513,2564,16.88,18.78,978.12,35.97,341.54,23.08,46.43,3.11,283.96,39.17,601.32,1005.71,28.10,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,8,29,20,15,16,23,29,11,137,140,14,8,2,1,0,0
1688690116.134,2116.1338,3,0,550,550,189.73,2514,2559,15.28,18.42,978.12,35.98,341.54,20.63,46.11,2.90,284.84,39.03,600.44,1006.15,28.05,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,83,42,15,22,16,16,20,15,136,148,23,9,5,0,0,0
1688690117.133,2117.1334,3,0,448,448,142.65,2513,2559,15.37,18.39,978.08,35.98,341.54,24.28,42.06,3.14,285.71,38.97,599.56,1008.35,27.99,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,8,21,13,27,16,23,34,8,135,137,13,10,3,0,0,0
1688690118.133,2118.1334,3,0,434,434,151.78,2512,2561,16.62,19.17,978.02,36.00,341.54,20.72,46.04,2.86,285.27,38.85,600.88,1005.27,27.99,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,6,14,33,28,17,25,31,9,121,117,16,13,3,1,0,0
1688690119.134,2119.1337,3,0,479,479,158.76,2513,2564,17.27,18.37,978.14,36.02,341.54,21.40,45.66,3.02,286.15,38.99,602.64,1006.15,27.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,9,25,20,13,18,23,36,15,130,156,21,7,6,0,0,0
1688690120.134,2120.1338,3,0,480,480,161.77,2513,2562,16.54,18.30,978.00,36.03,341.54,21.03,46.72,2.97,286.59,39.03,600.44,1004.84,28.15,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,4,18,12,17,25,18,36,19,150,155,20,5,1,0,0,0
1688690121.134,2121.1338,3,0,512,512,186.43,2513,2560,15.46,19.18,978.05,36.04,341.54,20.76,47.11,2.75,283.96,39.09,601.32,1003.52,28.02,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,23,46,18,19,17,24,22,12,148,150,20,10,3,0,0,0
1688690122.134,2122.1337,3,0,458,458,150.62,2511,2557,15.49,18.38,978.09,36.06,341.54,21.14,44.12,3.04,285.71,39.03,600.88,1005.27,28.02,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,10,20,19,16,21,24,27,9,147,136,13,11,3,2,0,0
1688690123.134,2123.1338,3,0,475,475,159.66,2513,2566,17.45,18.53,978.06,36.07,341.54,20.85,46.56,2.98,284.40,39.05,600.88,1006.15,28.07,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,8,22,27,25,17,26,35,13,134,141,16,8,2,1,0,0
1688690124.134,2124.1339,3,0,473,473,185.16,2511,2557,15.41,18.44,978.12,36.07,341.54,21.37,45.99,2.55,283.96,39.05,601.32,1004.84,28.05,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,6,23,23,21,16,13,33,13,138,150,26,7,4,0,0,0
1688690125.134,2125.1338,3,0,512,512,167.23,2511,2562,16.98,18.55,978.09,36.06,341.54,22.11,47.52,3.06,283.96,39.01,600.88,1005.71,28.07,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,37,39,21,25,22,25,32,9,116,153,23,4,4,2,0,0
1688690126.134,2126.1338,3,0,491,491,156.87,2512,2561,16.26,18.98,978.09,36.07,341.54,23.28,44.53,3.13,283.96,39.03,600.44,1003.52,28.05,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,27,25,19,27,12,25,15,143,151,19,9,2,2,0,0
1688690127.133,2127.1334,3,0,492,492,164.07,2514,2561,15.75,19.20,978.02,36.08,341.54,21.74,46.02,3.00,285.27,38.99,600.00,1006.15,27.94,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,19,24,16,15,22,31,16,131,154,32,17,3,0,0,0
1688690128.134,2128.1337,3,0,534,534,180.45,2512,2560,15.90,18.17,978.10,36.10,341.54,20.64,46.85,2.96,287.47,39.01,601.32,1006.15,28.33,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,40,52,27,24,19,19,36,10,134,143,19,5,6,0,0,0
1688690129.134,2129.1338,3,0,510,510,169.78,2512,2562,16.39,18.30,978.10,36.11,341.54,23.57,43.69,3.00,282.64,38.99,597.80,1005.71,28.12,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,23,17,19,25,17,35,12,146,172,20,12,0,0,0,0
1688690130.134,2130.1335,3,0,548,548,181.95,2511,2554,14.19,20.34,977.99,36.13,341.54,21.54,47.48,3.01,283.96,39.01,592.97,1006.59,28.15,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,40,46,12,22,19,18,35,8,152,156,26,10,3,1,0,0
1688690131.134,2131.1337,3,0,466,466,150.39,2510,2558,15.91,18.53,978.09,36.14,341.54,23.54,45.34,3.10,284.40,39.01,601.76,1005.71,28.28,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,5,23,24,22,14,26,29,8,145,142,17,8,3,0,0,0
1688690132.133,2132.1334,3,0,451,451,150.27,2512,2557,15.07,18.61,978.06,36.16,341.54,21.47,47.43,3.00,283.08,39.03,601.76,1004.84,28.10,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,22,29,21,16,18,33,8,132,113,28,9,5,1,0,0
1688690133.134,2133.1338,3,0,553,553,188.55,2514,2566,17.18,18.81,978.07,36.17,341.54,22.62,45.59,2.93,282.20,39.05,600.88,1007.91,28.12,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,81,25,24,21,16,11,41,12,147,143,22,9,1,0,0,0
1688690134.134,2134.1338,3,0,481,481,157.64,2513,2563,16.67,18.34,978.00,36.18,341.54,24.55,42.38,3.05,283.52,39.03,600.88,1005.71,28.20,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,20,21,16,26,22,15,42,11,126,155,17,6,3,1,0,0
1688690135.133,2135.1335,3,0,489,489,170.86,2511,2559,15.92,18.16,978.05,36.19,341.54,22.12,45.71,2.86,284.40,39.15,601.32,1006.15,28.12,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,21,30,24,27,22,19,27,10,143,142,14,5,3,2,0,0
1688690136.134,2136.1336,3,0,433,433,140.34,2512,2555,14.16,18.59,978.09,36.20,341.54,23.17,45.75,3.09,277.80,39.01,600.44,1006.59,28.10,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,14,25,22,17,19,21,8,123,138,24,6,3,1,0,0
1688690137.134,2137.1338,3,0,547,547,186.33,2511,2559,15.97,18.60,978.01,36.21,341.54,22.73,48.52,2.94,282.20,39.09,600.88,1006.15,28.10,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,53,45,22,17,16,20,27,9,147,158,24,6,3,0,0,0
1688690138.134,2138.1337,3,0,471,471,158.74,2513,2559,15.24,18.82,978.13,36.22,341.54,23.62,44.02,2.97,289.23,39.05,600.88,1004.40,28.10,11.40,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,17,16,24,22,21,38,9,145,141,19,5,2,1,0,0
1688690139.134,2139.1338,3,0,457,457,147.87,2515,2565,16.50,18.25,978.11,36.23,341.54,20.87,47.04,3.09,281.76,39.05,600.00,1005.71,28.12,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,28,25,21,24,18,11,32,9,138,125,11,9,5,1,0,0
1688690140.134,2140.1339,3,0,491,491,168.16,2512,2558,15.54,18.82,978.01,36.24,341.54,22.06,44.16,2.92,283.08,39.03,601.32,1005.71,28.12,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,25,36,32,17,21,30,36,16,117,137,14,7,3,0,0,0
1688690141.134,2141.1339,3,0,485,485,162.74,2513,2560,15.68,18.96,978.09,36.25,341.54,21.45,43.53,2.98,285.27,39.03,600.00,1005.71,28.12,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,35,18,23,17,15,39,10,145,125,19,6,3,1,0,0
1688690142.133,2142.1334,3,0,493,493,175.64,2512,2559,15.87,18.24,978.01,36.26,341.54,22.12,44.10,2.81,280.44,38.93,604.40,1006.15,28.15,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,27,44,20,17,15,13,32,18,133,143,19,11,1,0,0,0
1688690143.134,2143.1337,3,0,547,547,186.50,2516,2563,15.73,18.46,978.10,36.27,341.54,23.06,46.10,2.93,283.08,38.65,600.44,1004.84,28.10,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,51,56,22,22,19,16,27,6,149,137,19,18,3,2,0,0
1688690144.134,2144.1337,3,0,487,487,162.41,2513,2560,15.71,18.54,978.02,36.28,341.55,22.90,43.14,3.00,278.68,39.15,600.88,1005.71,28.12,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,23,22,20,22,26,31,11,148,143,19,8,3,0,0,0
1688690145.134,2145.1336,3,0,470,470,156.19,2513,2558,14.83,18.71,978.02,36.29,341.55,21.39,46.36,3.01,281.32,39.01,599.12,1005.71,28.07,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,9,30,20,21,18,17,30,15,130,151,18,9,2,0,0,0
1688690146.134,2146.1338,3,0,597,597,199.97,2513,2557,14.93,18.79,978.09,36.31,341.55,23.04,46.72,2.99,280.00,39.07,601.76,1003.52,28.15,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,48,62,24,20,21,19,42,9,167,148,25,8,3,1,0,0
1688690147.134,2147.1338,3,0,500,500,167.48,2513,2560,15.53,18.40,978.00,36.32,341.55,23.09,43.22,2.99,281.76,39.05,600.00,1006.59,28.15,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,27,21,20,25,20,19,38,10,159,138,17,5,1,0,0,0
1688690148.134,2148.1337,3,0,475,475,154.61,2515,2563,15.98,18.71,978.10,36.34,341.55,23.51,45.62,3.07,280.00,39.01,600.88,1004.84,28.10,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,1,20,21,19,21,14,32,10,154,147,28,5,2,1,0,0
1688690149.134,2149.1338,3,0,505,505,176.29,2512,2562,16.45,19.18,978.10,36.34,341.55,23.32,48.90,2.86,282.64,39.05,604.40,1005.71,28.15,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,13,14,20,18,17,28,37,8,163,159,14,4,8,2,0,0
1688690150.134,2150.1338,3,0,488,488,166.98,2513,2555,13.98,18.25,978.00,36.34,341.55,22.76,48.27,2.92,281.32,39.17,601.32,1005.27,28.12,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,9,27,25,24,17,17,27,9,154,151,18,6,4,0,0,0
1688690151.134,2151.1338,3,0,456,456,153.28,2515,2565,16.71,18.48,978.01,36.35,341.55,21.08,45.42,2.98,279.56,38.99,600.44,1006.15,28.36,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,6,9,21,20,27,13,20,9,139,163,22,6,1,0,0,0
1688690152.134,2152.1339,3,0,494,494,179.02,2515,2563,16.08,18.03,978.04,36.37,341.55,21.22,47.36,2.76,282.20,39.03,598.24,1005.71,28.05,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,6,18,20,24,19,24,35,13,157,152,16,8,2,0,0,0
1688690153.134,2153.1337,3,0,493,493,161.44,2514,2562,16.08,18.58,978.03,36.37,341.55,23.80,49.04,3.05,280.44,39.01,601.32,1006.15,28.15,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,22,22,23,19,18,14,29,13,149,160,14,9,1,0,0,0
1688690154.133,2154.1334,3,0,501,501,169.15,2514,2561,15.59,18.70,978.15,36.38,341.55,23.09,47.81,2.96,280.44,39.03,595.60,1005.27,28.15,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,17,22,22,23,12,43,13,140,155,31,6,5,1,0,0
1688690155.134,2155.1337,3,0,475,475,157.16,2512,2553,13.73,18.84,978.05,36.40,341.55,23.23,48.86,3.02,280.00,39.01,600.44,1006.15,28.15,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,5,14,18,20,11,14,35,12,180,132,21,11,1,1,0,0
1688690156.134,2156.1337,3,0,500,500,177.80,2513,2561,16.25,18.44,978.13,36.41,341.55,20.97,48.11,2.81,280.88,39.17,600.44,1005.71,28.10,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,24,43,32,15,16,21,28,11,133,141,22,9,4,1,0,0
1688690157.134,2157.1337,3,0,511,511,167.33,2514,2560,15.32,18.25,978.01,36.42,341.55,28.46,48.23,3.05,281.32,39.03,603.08,1005.27,28.20,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,36,22,19,18,22,34,6,140,151,19,5,1,0,0,0
1688690158.134,2158.1337,3,0,458,458,158.86,2513,2561,15.96,18.77,978.06,36.43,341.55,22.78,43.58,2.88,279.12,39.01,600.88,1005.27,28.15,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,10,13,16,18,21,18,36,15,136,147,16,7,4,1,0,0
1688690159.134,2159.1339,3,0,468,468,155.80,2512,2558,15.20,18.52,978.07,36.44,341.55,21.62,47.57,3.00,279.12,39.01,600.88,1005.71,27.94,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,19,17,19,16,20,34,12,137,154,17,10,2,0,0,0
1688690160.133,2160.1335,3,0,480,480,164.39,2518,2563,15.01,18.70,978.09,36.44,341.55,22.17,47.20,2.92,279.56,39.01,599.56,1006.59,28.15,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,7,17,20,26,17,20,24,19,147,141,23,15,4,0,0,0
1688690161.134,2161.1335,3,0,456,456,154.92,2515,2562,15.38,18.41,978.07,36.45,341.55,21.63,48.51,2.94,272.97,38.99,600.88,1005.71,28.15,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,6,19,23,15,20,20,27,16,141,138,19,9,3,0,0,0
1688690162.134,2162.1337,3,0,500,500,171.40,2517,2567,16.67,18.67,978.10,36.46,341.55,21.05,47.09,2.92,278.68,39.05,599.56,1006.15,28.18,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,7,16,24,19,20,17,31,14,151,164,24,9,4,0,0,0
1688690163.133,2163.1335,3,0,474,474,157.38,2513,2560,15.65,18.24,978.12,36.47,341.55,22.26,48.02,3.01,279.56,38.95,601.32,1005.71,28.20,11.40,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,7,9,19,24,15,24,39,12,135,155,23,6,5,1,0,0
1688690164.134,2164.1337,3,0,571,571,186.50,2515,2563,16.07,36.95,978.02,36.48,341.55,20.99,48.10,3.06,278.68,39.01,598.68,1005.27,28.12,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,9,70,47,19,23,14,31,15,152,156,20,11,4,0,0,0
1688690165.134,2165.1336,3,0,486,486,164.38,2515,2565,16.63,18.35,978.01,36.49,341.55,26.69,46.10,2.96,278.24,39.03,600.88,1004.40,28.23,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,6,16,12,30,25,14,35,7,144,151,31,10,5,0,0,0
1688690166.134,2166.1337,3,0,444,444,148.59,2512,2559,15.80,18.24,978.09,36.49,341.55,21.23,47.47,2.99,278.24,38.95,602.20,1005.27,28.07,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,9,24,20,16,13,17,27,10,124,150,16,12,4,2,0,0
1688690167.133,2167.1334,3,0,481,481,161.68,2515,2565,16.76,18.28,978.10,36.50,341.55,20.94,45.86,2.98,278.24,39.09,600.88,1006.15,28.10,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,10,22,20,16,18,17,17,9,158,159,17,13,3,2,0,0
1688690168.134,2168.1339,3,0,437,437,144.47,2516,2567,17.02,18.31,978.05,36.50,341.55,22.14,48.47,3.02,286.59,39.11,600.88,1005.27,28.12,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,9,19,16,25,17,18,21,8,143,136,15,6,4,0,0,0
