DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1688689672.289,1672.2886,3,2,150,150,2582.06,2506,2556,16.75,18.57,977.98,34.54,341.46,0.00,0.00,0.06,136.70,38.36,610.99,984.18,23.88,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,10,19,28,20,21,34,15,0,1,1,1,0,0,0,0,0
1688689673.289,1673.2887,3,0,351,351,102.97,2504,2554,16.78,18.79,977.99,34.55,341.46,19.62,32.11,3.41,335.82,38.36,610.99,997.80,23.88,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,21,59,65,59,63,47,32,3,1,0,0,0,0,1,0,0
