DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1688765779.228,77779.2279,3,0,271,271,91.82,2583,2632,16.25,20.08,975.55,40.19,342.97,16.32,30.95,2.95,335.38,39.07,601.32,1004.40,25.42,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,48,61,53,38,28,23,8,0,0,0,0,0,0,0,0
1688765780.231,77780.2313,3,0,238,238,81.95,2580,2630,16.57,20.12,975.50,40.19,342.97,16.34,30.47,2.90,333.19,39.07,602.64,1005.27,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,45,50,33,32,39,19,3,0,0,1,1,0,0,0,0
1688765781.228,77781.2282,3,0,244,244,82.16,2582,2636,17.84,19.06,975.46,40.19,342.97,16.93,30.33,2.97,336.26,39.03,601.32,1004.84,25.34,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,5,36,49,55,31,42,19,5,0,1,1,0,0,0,0,0
1688765782.231,77782.2313,3,0,264,264,88.19,2580,2631,16.86,19.14,975.48,40.18,342.98,16.20,32.89,2.99,337.14,39.03,600.44,1003.52,25.45,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,50,58,39,47,30,22,2,0,0,1,0,0,0,0,0
1688765783.228,77783.2278,3,0,238,238,80.07,2579,2629,16.46,20.02,975.44,40.16,342.98,15.71,31.01,2.97,340.22,39.09,600.00,1000.44,25.45,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,55,46,48,31,26,13,3,2,2,0,0,1,0,0,1
1688765784.228,77784.2277,3,0,259,259,87.14,2583,2633,16.71,19.30,975.54,40.15,342.98,15.28,29.32,2.97,338.90,39.11,600.00,1007.47,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,47,61,32,37,37,24,5,1,1,0,0,0,0,0,0
1688765785.229,77785.2292,3,0,250,250,85.31,2578,2628,16.55,19.67,975.52,40.15,342.98,17.10,31.32,2.93,336.70,39.11,600.00,1007.03,25.37,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,37,57,39,40,36,20,5,0,1,0,0,0,0,0,0
1688765786.231,77786.2313,3,0,289,289,97.06,2580,2630,16.57,19.25,975.47,40.14,342.98,15.43,30.60,2.98,341.10,39.15,600.88,1005.27,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,63,57,46,45,41,14,6,0,1,0,0,0,0,0,0
1688765787.228,77787.2278,3,0,272,272,93.07,2581,2629,15.80,19.38,975.51,40.13,342.98,15.37,28.34,2.92,338.90,39.17,600.00,1008.79,24.97,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,25,56,41,46,35,39,20,8,2,0,0,0,0,0,0,0
1688765788.231,77788.2312,3,0,208,208,70.85,2581,2633,17.31,19.88,975.55,40.13,342.98,16.58,30.27,2.94,338.46,38.99,599.12,1007.47,25.45,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,10,42,43,28,29,34,16,5,0,1,0,0,0,0,0,0
1688765789.231,77789.2306,3,0,239,239,80.41,2579,2632,17.70,19.34,975.53,40.13,342.98,15.34,29.33,2.97,340.22,39.15,600.00,1006.15,25.48,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,43,51,39,27,39,17,8,0,0,1,0,0,0,0,0
1688765790.228,77790.2278,3,0,240,240,82.35,2581,2631,16.79,19.55,975.54,40.12,342.98,16.82,30.87,2.91,340.22,39.29,600.88,1006.59,25.51,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,18,42,49,48,31,32,11,4,2,1,2,0,0,0,0,0
1688765791.228,77791.2280,3,0,253,253,84.08,2582,2632,16.76,19.63,975.49,40.12,342.98,16.19,29.73,3.01,339.78,39.21,600.00,1007.47,25.54,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,13,47,51,55,28,32,20,6,0,0,1,0,0,0,0,0
1688765792.228,77792.2282,3,0,272,272,87.93,2581,2629,16.05,18.84,975.50,40.12,342.98,16.80,30.53,3.09,338.46,39.03,600.44,1007.47,25.45,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,69,50,44,40,34,17,3,0,0,0,0,0,0,0,0
1688765793.228,77793.2278,3,0,261,261,90.04,2579,2628,16.48,19.18,975.50,40.12,342.98,16.31,28.58,2.90,337.58,39.17,599.56,1005.71,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,41,46,43,38,45,20,6,1,1,0,0,0,1,0,0
1688765794.228,77794.2285,3,0,268,268,90.72,2581,2629,16.16,19.35,975.44,40.11,342.98,18.28,32.70,2.95,338.02,39.19,599.56,1006.59,25.42,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,18,45,58,43,31,36,30,6,1,0,0,0,0,0,0,0
1688765795.228,77795.2279,3,0,257,257,87.47,2576,2620,14.86,19.22,975.56,40.11,342.98,17.18,31.02,2.94,337.58,39.25,599.12,1008.35,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,17,51,51,43,34,35,18,5,2,1,0,0,0,0,0,0
1688765796.231,77796.2313,3,0,271,271,94.43,2580,2632,17.34,19.59,975.53,40.11,342.98,16.62,30.55,2.87,337.14,39.23,599.12,1007.91,25.40,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,6,48,56,57,46,32,17,6,2,0,1,0,0,0,0,0
1688765797.230,77797.2297,3,0,295,295,99.87,2582,2631,16.47,19.34,975.52,40.11,342.98,15.26,31.32,2.95,339.34,39.03,599.12,1007.91,25.45,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,17,56,66,57,37,34,18,7,1,1,0,0,1,0,0,0
1688765798.230,77798.2304,3,0,282,282,93.96,2580,2628,15.74,19.30,975.53,40.09,342.98,16.37,30.09,3.00,335.82,39.21,599.56,1007.91,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,54,40,65,41,35,28,3,0,1,0,1,0,0,0,0
1688765799.231,77799.2314,3,0,270,270,88.34,2579,2629,16.59,19.47,975.50,40.09,342.98,16.97,31.83,3.06,334.07,39.21,602.20,1007.91,24.80,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,54,57,50,35,38,21,2,0,2,0,0,0,0,0,0
1688765800.231,77800.2314,3,0,254,254,81.91,2579,2631,17.34,19.35,975.54,40.09,342.98,16.02,29.93,3.10,340.22,39.23,599.12,1009.23,25.45,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,10,40,49,53,35,35,24,7,0,0,0,0,0,1,0,1
1688765801.228,77801.2278,3,0,255,255,84.74,2581,2628,15.63,19.40,975.51,40.09,342.98,17.14,31.54,3.01,338.02,39.25,600.00,1007.91,25.42,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,20,43,54,35,35,40,19,5,0,1,2,0,1,0,0,0
1688765802.231,77802.2312,3,0,256,256,84.05,2582,2633,17.07,19.24,975.46,40.09,342.98,16.80,30.65,3.05,339.78,39.27,598.24,1008.35,25.42,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,62,42,39,38,32,21,1,0,0,0,1,1,0,0,0
1688765803.228,77803.2278,3,0,256,256,86.05,2581,2634,17.42,19.48,975.50,40.09,342.98,15.06,28.54,2.98,338.90,39.27,599.12,1007.91,25.45,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,18,40,37,59,42,36,18,3,3,0,0,0,0,0,0,0
1688765804.230,77804.2303,3,0,263,263,88.87,2577,2634,19.05,19.86,975.44,40.09,342.98,17.26,31.66,2.96,331.43,39.25,598.68,1007.91,25.40,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,55,48,39,38,40,22,2,1,1,1,0,0,0,0,0
1688765805.232,77805.2316,3,0,249,249,86.76,2578,2627,16.33,19.66,975.54,40.09,342.98,16.48,30.87,2.87,337.14,39.23,599.12,1007.91,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,41,54,51,23,46,18,2,0,0,1,0,1,0,0,0
1688765806.228,77806.2279,3,0,241,241,80.02,2579,2627,15.99,19.28,975.49,40.09,342.98,16.65,30.63,3.01,338.02,39.27,598.68,1007.91,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,52,53,39,44,25,14,0,0,0,0,0,0,0,0,0
1688765807.228,77807.2280,3,0,241,241,79.33,2581,2632,17.05,19.01,975.48,40.10,342.98,14.63,29.49,3.04,338.90,39.33,598.68,1007.03,25.42,11.29,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,51,46,49,36,27,15,4,0,2,0,0,0,0,0,0
1688765808.231,77808.2313,3,0,227,227,78.31,2577,2629,17.21,19.68,975.50,40.09,342.98,14.06,29.63,2.90,337.58,39.29,597.36,1005.71,25.54,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,43,45,36,34,35,14,4,1,0,0,0,0,0,0,0
1688765809.228,77809.2278,3,0,266,266,89.89,2578,2623,15.15,19.61,975.43,40.09,342.98,15.29,30.11,2.96,338.46,39.27,598.68,1006.59,25.45,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,22,49,49,43,38,36,24,4,0,0,1,0,0,0,0,0
1688765810.231,77810.2312,3,0,237,237,76.68,2579,2629,16.64,19.20,975.41,40.10,342.98,17.85,30.91,3.09,336.26,39.37,597.36,1005.71,25.45,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,43,47,43,33,35,13,3,0,1,0,0,0,0,0,0
1688765811.231,77811.2311,3,0,262,262,87.53,2577,2631,17.93,19.37,975.50,40.09,342.98,17.74,30.56,2.99,337.58,39.35,598.24,1005.71,25.26,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,62,45,46,32,38,16,3,2,1,1,0,0,0,0,0
1688765812.231,77812.2312,3,0,209,209,71.32,2575,2624,16.38,19.15,975.51,40.09,342.98,16.93,29.40,2.93,338.90,39.37,597.80,1007.91,25.40,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,41,35,23,37,37,21,1,1,0,0,0,0,1,0,0
1688765813.231,77813.2314,3,0,240,240,80.89,2581,2627,15.20,19.11,975.49,40.10,342.98,17.43,30.68,2.97,334.95,39.33,598.68,1006.15,25.31,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,43,42,46,25,44,22,6,0,1,0,0,0,0,0,0
1688765814.228,77814.2281,3,0,235,235,79.13,2579,2629,16.90,18.96,975.53,40.10,342.98,15.78,30.10,2.97,339.34,39.33,598.24,1008.79,24.08,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,38,50,44,32,33,20,4,2,0,1,0,0,0,0,0
1688765815.228,77815.2278,3,0,272,272,91.67,2581,2632,17.09,19.47,975.50,40.10,342.98,16.72,31.74,2.97,338.46,39.35,598.68,1007.03,25.51,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,55,57,51,30,38,19,3,0,0,0,0,0,0,0,0
1688765816.228,77816.2279,3,0,251,251,85.27,2577,2625,15.89,19.25,975.59,40.10,342.98,14.88,28.74,2.94,337.58,39.43,597.36,1006.15,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,13,50,43,42,42,33,22,4,1,0,1,0,0,0,0,0
1688765817.228,77817.2282,3,0,256,256,87.44,2576,2625,16.31,19.01,975.55,40.10,342.98,15.99,31.12,2.93,339.78,39.29,598.24,1006.59,25.45,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,40,62,40,37,37,15,3,3,0,0,0,0,0,0,0
1688765818.231,77818.2314,3,0,228,228,75.37,2579,2627,16.05,19.54,975.52,40.10,342.99,17.70,30.61,3.02,338.90,39.41,597.80,1006.59,25.40,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,17,44,44,33,30,36,20,3,0,0,1,0,0,0,0,0
1688765819.228,77819.2280,3,0,282,282,96.93,2577,2624,15.65,19.28,975.57,40.10,342.99,14.55,28.86,2.91,339.34,39.37,598.24,1006.15,25.48,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,8,55,59,56,37,44,15,6,1,0,1,0,0,0,0,0
1688765820.228,77820.2278,3,0,263,263,88.48,2575,2627,17.24,19.68,975.47,40.10,342.99,15.64,30.26,2.97,339.34,39.43,598.24,1007.03,25.45,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,53,64,42,30,28,19,7,2,2,0,0,0,0,0,0
1688765821.228,77821.2278,3,0,256,256,83.47,2577,2629,17.59,19.33,975.53,40.11,342.99,16.23,29.67,3.07,339.78,39.33,605.27,1006.59,25.45,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,10,65,42,41,45,28,18,5,1,1,0,0,0,0,0,0
1688765822.228,77822.2280,3,0,248,248,84.56,2577,2630,17.68,19.56,975.51,40.10,342.99,15.81,29.58,2.93,338.02,39.57,598.68,1006.15,25.37,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,50,38,47,30,33,21,6,1,1,2,0,0,0,0,0
1688765823.228,77823.2279,3,0,238,238,79.37,2580,2626,15.45,19.47,975.51,40.11,342.99,16.67,30.29,3.00,339.34,39.59,598.24,1007.03,25.48,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,17,48,46,38,30,30,22,6,1,0,0,0,0,0,0,0
1688765824.228,77824.2278,3,0,269,269,91.14,2578,2627,16.50,19.25,975.50,40.12,342.99,18.51,31.24,2.95,338.90,39.41,597.80,1006.15,25.45,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,24,55,57,37,30,41,22,3,0,0,0,0,0,0,0,0
1688765825.228,77825.2279,3,0,279,279,93.95,2579,2630,17.05,19.67,975.45,40.12,342.99,16.79,29.66,2.97,339.34,39.39,598.24,978.46,25.34,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,56,52,41,40,45,21,6,0,1,0,1,0,0,0,0
1688765826.228,77826.2278,3,0,242,242,78.17,2580,2629,16.39,19.30,975.51,40.11,342.99,16.71,30.97,3.10,320.88,39.43,598.24,1007.03,25.42,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,45,50,43,34,37,13,2,2,0,1,0,0,0,0,0
1688765827.228,77827.2279,3,0,273,273,95.13,2576,2626,16.44,19.70,975.50,40.11,342.99,15.44,28.98,2.87,340.22,39.43,598.24,1010.99,25.40,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,10,57,39,46,52,34,24,6,1,2,1,0,1,0,0,0
1688765828.228,77828.2280,3,0,271,271,92.07,2578,2625,15.88,19.41,975.55,40.11,342.99,16.43,31.20,2.94,338.90,39.45,591.65,1006.15,25.45,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,18,54,56,48,28,43,17,5,1,1,0,0,0,0,0,0
1688765829.229,77829.2286,3,0,232,232,79.24,2576,2627,17.00,19.81,975.42,40.12,342.99,17.22,30.68,2.93,338.46,39.41,597.80,1007.47,25.37,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,41,51,43,24,39,15,4,0,0,1,0,0,0,0,0
1688765830.229,77830.2288,3,0,304,304,102.00,2578,2625,15.64,19.51,975.52,40.12,342.99,17.06,31.48,2.98,337.58,39.43,596.92,1006.59,25.40,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,11,60,63,54,46,38,22,8,2,0,0,0,0,0,0,0
1688765831.228,77831.2279,3,0,241,241,78.78,2577,2630,17.78,19.48,975.51,40.12,342.99,16.59,30.96,3.06,338.02,39.49,598.24,1007.03,25.37,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,13,46,42,39,37,36,21,3,2,1,0,0,0,1,0,0
1688765832.228,77832.2278,3,0,239,239,82.08,2575,2622,15.57,19.86,975.47,40.11,342.99,17.75,31.21,2.91,338.46,39.39,596.92,1007.03,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,13,41,47,38,37,37,17,7,1,0,1,0,0,0,0,0
1688765833.235,77833.2353,3,0,265,265,89.71,2578,2627,16.35,19.34,975.48,40.12,342.99,15.94,30.17,2.95,338.90,39.47,597.80,1007.03,25.17,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,10,70,49,37,32,44,19,4,0,0,0,0,0,0,0,0
1688765834.231,77834.2313,3,0,273,273,93.08,2577,2626,16.37,19.16,975.53,40.13,342.99,14.84,28.65,2.93,338.46,39.45,596.92,1006.59,25.42,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,13,59,51,53,31,33,24,7,1,0,1,0,0,0,0,0
1688765835.228,77835.2277,3,0,249,249,85.98,2576,2624,16.19,18.70,975.54,40.13,342.99,17.47,31.38,2.90,338.46,39.47,593.41,1007.47,25.40,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,19,54,43,37,35,32,25,4,0,0,0,0,0,0,0,0
1688765836.228,77836.2283,3,0,273,273,91.60,2578,2626,16.17,19.77,975.47,40.13,342.99,16.43,29.96,2.98,338.90,39.67,596.92,1006.15,25.45,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,63,52,43,33,40,20,5,0,1,0,0,0,0,0,0
1688765837.228,77837.2280,3,0,241,241,78.38,2575,2628,17.51,19.82,975.51,40.14,342.99,15.62,30.94,3.07,338.02,39.31,597.36,1007.47,25.42,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,51,51,41,30,28,18,8,0,0,0,0,0,0,0,0
1688765838.228,77838.2279,3,0,257,257,88.10,2576,2624,16.06,19.46,975.49,40.14,342.99,15.95,29.18,2.92,339.34,39.77,597.80,1007.91,25.54,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,47,48,46,41,34,11,9,2,2,1,1,0,0,0,0
1688765839.228,77839.2282,3,0,255,255,85.11,2577,2630,17.86,19.19,975.39,40.15,342.99,16.95,30.67,3.00,339.34,39.43,597.80,1006.59,25.28,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,54,45,48,35,26,26,5,2,1,0,1,0,0,0,0
1688765840.228,77840.2279,3,0,257,257,84.16,2578,2630,17.57,19.84,975.50,40.15,342.99,18.33,31.87,3.05,339.34,39.47,597.80,1007.03,25.40,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,45,57,44,26,40,25,3,1,0,0,1,1,0,0,0
1688765841.228,77841.2280,3,0,250,250,85.54,2574,2620,15.35,19.45,975.46,40.13,342.99,16.21,30.47,2.92,335.38,39.53,597.36,1007.03,25.42,11.26,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,20,49,45,35,38,33,24,4,1,0,0,1,0,0,0,0
1688765842.228,77842.2279,3,0,274,274,93.09,2577,2626,16.25,19.58,975.43,40.12,342.99,15.79,29.76,2.94,335.38,39.47,597.80,1006.15,25.42,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,20,56,48,43,48,35,18,4,1,0,0,0,0,0,1,0
1688765843.228,77843.2279,3,0,252,252,82.45,2577,2628,16.96,19.59,975.57,40.12,342.99,17.13,30.16,3.06,341.54,39.53,597.80,1007.91,25.28,11.41,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,48,62,40,36,35,18,0,1,0,0,0,0,0,0,0
1688765844.228,77844.2279,3,0,257,257,87.16,2574,2624,16.65,19.21,975.46,40.12,342.99,16.82,30.80,2.95,338.46,39.51,597.80,1006.59,25.45,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,17,55,49,39,36,34,18,6,0,2,0,0,1,0,0,0
1688765845.228,77845.2277,3,0,267,267,89.83,2575,2625,16.79,19.87,975.41,40.12,342.99,15.59,29.63,2.97,339.34,39.51,595.60,1007.91,25.48,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,55,53,50,35,29,24,3,0,2,1,0,0,0,1,0
1688765846.228,77846.2278,3,0,253,253,84.45,2575,2622,15.48,20.10,975.50,40.14,342.99,16.36,31.03,3.00,338.90,39.53,596.92,1008.35,25.40,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,39,56,42,36,39,20,5,0,0,0,0,0,0,0,0
1688765847.228,77847.2281,3,0,269,269,89.63,2575,2627,17.47,19.18,975.55,40.14,342.99,18.52,30.75,3.00,339.78,39.55,596.92,1009.67,25.34,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,14,52,53,51,38,32,23,6,0,0,0,0,0,0,0,0
1688765848.228,77848.2281,3,0,269,269,92.88,2574,2627,17.63,19.36,975.55,40.14,342.99,15.61,30.23,2.90,338.46,39.53,596.92,1007.03,25.40,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,44,61,48,42,37,16,3,2,0,0,0,0,0,0,0
1688765849.228,77849.2282,3,0,244,244,81.73,2573,2626,17.37,19.20,975.48,40.14,342.99,15.55,29.74,2.99,339.78,39.55,596.04,1006.59,25.40,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,50,48,42,46,26,15,1,0,0,0,0,0,0,0,0
1688765850.228,77850.2280,3,0,244,244,79.15,2574,2621,15.91,19.61,975.57,40.14,342.99,15.71,29.84,3.08,341.54,39.53,596.92,1007.91,25.45,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,17,37,52,39,44,32,17,5,1,0,0,0,0,0,0,0
1688765851.228,77851.2281,3,0,248,248,86.02,2572,2619,15.91,19.33,975.52,40.15,342.99,16.08,31.05,2.88,339.34,39.39,597.36,1010.11,25.42,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,52,49,42,37,32,14,5,0,0,0,0,1,0,0,0
1688765852.228,77852.2281,3,0,244,244,81.37,2575,2625,16.58,19.04,975.44,40.16,342.99,15.26,29.66,3.00,339.78,39.41,597.36,1007.47,25.51,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,53,48,51,24,31,19,4,1,1,0,0,0,0,0,0
1688765853.228,77853.2278,3,0,233,233,75.13,2573,2623,16.70,19.46,975.52,40.16,342.99,15.72,29.04,3.10,338.46,39.55,596.92,1006.59,25.42,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,23,39,54,42,22,27,19,7,0,0,0,0,0,0,0,0
1688765854.228,77854.2277,3,0,272,272,92.99,2573,2620,15.88,19.53,975.51,40.15,343.00,16.32,29.76,2.93,341.54,39.53,596.92,1007.03,25.42,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,15,45,48,49,36,47,23,7,0,0,1,1,0,0,0,0
1688765855.228,77855.2281,3,0,273,273,93.67,2572,2624,17.34,19.52,975.48,40.12,343.00,16.47,32.48,2.91,341.54,39.59,596.04,1007.47,25.48,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,12,49,52,53,39,31,29,6,2,0,0,0,0,0,0,0
1688765856.228,77856.2279,3,0,260,260,88.02,2574,2625,16.79,18.89,975.49,40.11,343.00,15.43,30.04,2.95,338.90,39.61,597.80,1008.35,25.42,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,16,54,50,44,34,33,24,2,1,0,1,1,0,0,0,0
