DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1688761165.035,73165.0347,3,0,490,490,159.49,2433,2476,14.18,16.64,977.06,24.83,341.71,15.84,29.72,3.07,341.54,35.67,623.74,981.10,24.43,11.30,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,61,63,86,83,63,65,50,17,0,2,0,0,0,0,0,0
1688761166.038,73166.0383,3,0,448,448,152.61,2433,2478,15.08,16.45,977.06,24.83,341.71,14.94,28.30,2.94,344.18,35.54,623.74,982.42,24.23,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,25,83,63,71,75,71,50,10,0,0,0,0,0,0,0,0
1688761167.035,73167.0349,3,0,444,444,150.04,2432,2476,14.77,16.77,976.98,24.85,341.71,16.10,30.45,2.96,345.05,35.80,622.86,982.42,24.20,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,70,92,78,51,64,38,3,1,3,0,1,0,0,1,0
1688761168.038,73168.0383,3,0,502,502,165.38,2430,2473,14.54,16.98,977.00,24.87,341.71,14.87,28.89,3.04,348.13,35.80,624.18,984.18,24.02,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,47,77,84,91,81,65,45,9,1,1,1,0,0,0,0,0
1688761169.038,73169.0383,3,0,467,467,155.74,2432,2476,14.78,16.95,977.04,24.88,341.71,14.63,28.65,3.00,354.73,36.01,622.86,984.18,24.20,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,84,71,66,59,74,51,12,0,1,1,0,1,1,0,1
1688761170.038,73170.0384,3,0,501,501,172.67,2431,2472,13.67,17.37,977.07,24.90,341.71,16.39,30.01,2.90,350.33,36.10,622.86,985.93,24.20,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,50,87,88,81,69,69,46,7,2,1,0,0,0,0,1,0
1688761171.036,73171.0364,3,0,484,484,158.76,2433,2477,14.61,17.12,977.00,24.91,341.71,15.50,29.21,3.05,350.77,36.06,622.42,988.13,24.20,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,55,97,76,86,58,67,29,13,1,1,1,0,0,0,0,1
1688761172.038,73172.0383,3,0,432,432,147.03,2429,2471,14.16,16.63,977.11,24.93,341.71,14.87,27.30,2.94,350.77,36.29,622.86,986.37,24.17,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,64,87,61,62,60,43,5,0,1,0,3,0,0,0,0
1688761173.036,73173.0356,3,0,457,457,152.27,2430,2472,14.02,16.43,977.07,24.95,341.71,15.36,28.95,3.00,351.65,36.33,622.86,986.81,24.14,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,55,82,78,66,60,67,37,11,0,1,0,0,0,0,0,0
1688761174.035,73174.0349,3,0,457,457,156.52,2432,2471,13.28,16.85,977.03,24.96,341.71,15.55,29.96,2.92,352.09,36.50,620.22,987.69,24.20,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,52,84,80,81,63,58,25,8,3,1,1,1,0,0,0,0
1688761175.035,73175.0349,3,0,511,511,170.26,2429,2474,15.04,16.75,976.91,24.98,341.71,14.21,27.61,3.00,354.73,36.55,621.98,988.57,24.17,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,52,95,88,81,76,66,37,13,1,0,1,0,1,0,0,0
1688761176.035,73176.0349,3,0,490,490,165.58,2430,2473,14.23,16.63,977.01,25.00,341.71,14.68,28.13,2.96,354.73,36.53,622.86,989.89,24.17,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,50,97,79,78,64,58,49,14,1,0,0,0,0,0,0,0
1688761177.035,73177.0349,3,0,455,455,149.90,2428,2470,13.78,16.49,976.95,25.02,341.71,14.06,28.08,3.04,353.85,35.99,622.86,986.37,24.14,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,37,77,86,75,71,49,47,10,1,0,0,1,0,1,0,0
1688761178.035,73178.0349,3,0,482,482,164.93,2427,2470,14.50,17.09,976.99,25.04,341.71,14.74,29.24,2.92,355.60,36.74,621.54,989.89,24.17,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,45,97,80,75,65,64,42,9,1,2,2,0,0,0,0,0
1688761179.038,73179.0383,3,0,428,428,145.28,2429,2474,15.11,16.78,977.07,25.06,341.71,15.65,28.33,2.95,355.60,36.76,621.54,989.89,24.17,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,52,92,66,50,57,51,49,9,0,1,0,0,0,0,1,0
1688761180.036,73180.0357,3,0,499,499,164.39,2429,2474,15.02,16.56,977.02,25.08,341.71,16.48,28.97,3.04,354.73,36.76,618.46,990.77,23.91,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,52,101,88,79,63,53,48,10,0,1,2,1,0,1,0,1
1688761181.038,73181.0383,3,0,484,484,160.14,2428,2471,14.38,16.64,976.92,25.10,341.71,15.75,28.88,3.02,356.04,36.86,620.66,991.65,24.14,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,51,86,81,82,73,67,35,9,0,0,0,0,0,0,0,0
1688761182.035,73182.0350,3,0,470,470,155.78,2428,2469,13.82,16.59,977.02,25.12,341.71,15.35,29.60,3.02,356.92,37.12,620.66,992.09,24.14,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,85,75,80,57,70,38,12,3,4,0,1,1,0,0,0
1688761183.035,73183.0348,3,0,447,447,155.33,2426,2469,14.49,16.50,976.86,25.14,341.71,15.82,29.47,2.88,356.92,36.99,623.30,991.21,24.11,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,87,79,74,69,54,32,3,3,0,0,0,0,0,0,0
1688761184.035,73184.0349,3,0,472,472,156.99,2426,2469,14.41,16.39,977.00,25.16,341.71,16.75,29.58,3.01,361.32,37.10,620.66,991.65,24.14,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,49,93,93,69,58,53,40,13,3,1,0,0,0,0,0,0
1688761185.035,73185.0350,3,0,426,426,139.50,2428,2468,13.10,16.28,976.96,25.18,341.71,14.21,27.73,3.05,361.32,37.12,620.22,990.77,24.17,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,80,81,58,59,55,38,10,1,1,1,0,0,0,0,0
1688761186.035,73186.0352,3,0,480,480,160.21,2426,2469,14.24,17.11,976.87,25.20,341.71,15.16,28.73,3.00,359.12,37.16,620.22,992.97,24.20,11.25,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,52,90,73,69,78,68,37,10,0,2,0,1,0,0,0,0
1688761187.035,73187.0349,3,0,465,465,159.26,2429,2470,13.85,16.39,977.01,25.22,341.71,15.87,28.98,2.92,359.12,37.18,620.66,992.09,24.14,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,86,74,65,62,64,50,11,4,2,0,0,0,1,0,0
1688761188.038,73188.0384,3,0,477,477,163.96,2427,2468,13.59,17.01,977.00,25.24,341.71,16.22,29.61,2.91,362.64,37.22,619.34,992.97,24.14,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,47,83,79,81,79,60,30,12,2,2,1,1,0,0,0,0
1688761189.038,73189.0382,3,0,450,450,154.96,2426,2468,14.22,16.83,976.97,25.27,341.71,15.24,29.10,2.90,360.00,37.24,619.78,992.53,24.26,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,56,76,86,60,66,66,30,9,1,0,0,0,0,0,0,0
1688761190.038,73190.0380,3,0,441,441,151.86,2428,2471,14.46,17.14,976.94,25.29,341.71,15.39,28.48,2.90,360.44,37.33,619.34,993.85,24.14,11.41,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,100,70,69,57,56,40,2,0,1,0,0,1,1,0,0
1688761191.038,73191.0383,3,0,486,486,167.05,2426,2469,14.28,16.67,976.93,25.31,341.71,15.74,28.81,2.91,362.20,37.26,621.54,993.85,24.11,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,51,79,75,84,63,76,47,9,2,0,0,0,0,0,0,1
1688761192.036,73192.0358,3,0,458,458,152.60,2425,2469,14.77,16.35,976.88,25.34,341.71,15.93,29.16,3.00,361.32,37.16,619.34,993.41,24.14,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,96,67,74,47,68,42,15,2,3,1,1,0,0,0,1
1688761193.038,73193.0383,3,0,428,428,146.98,2427,2471,14.78,16.63,976.92,25.36,341.71,17.80,30.29,2.91,356.92,37.45,618.90,993.85,24.14,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,39,72,82,63,71,55,37,7,2,0,0,0,0,0,0,0
1688761194.038,73194.0377,3,0,449,449,148.18,2426,2467,13.69,16.85,976.97,25.38,341.71,15.75,29.88,3.03,357.36,37.47,618.90,995.16,24.17,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,49,87,75,58,64,60,41,11,1,3,0,0,0,0,0,0
1688761195.038,73195.0383,3,0,492,492,166.11,2429,2475,15.39,16.48,976.95,25.40,341.71,16.59,29.60,2.96,361.32,37.28,618.90,994.73,24.14,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,41,90,93,85,66,67,38,7,1,1,0,1,1,0,1,0
1688761196.037,73196.0373,3,0,453,453,151.33,2427,2469,13.85,16.61,976.85,25.43,341.72,15.70,29.19,2.99,360.44,37.54,615.82,995.60,24.20,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,49,73,90,60,67,69,36,6,2,1,0,0,0,0,0,0
1688761197.035,73197.0353,3,0,464,464,154.60,2427,2466,13.32,16.64,976.84,25.45,341.72,15.90,29.70,3.00,359.12,37.54,618.46,996.04,24.14,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,49,91,71,76,69,67,32,6,1,2,0,0,0,0,0,0
1688761198.035,73198.0349,3,0,454,454,155.07,2425,2468,14.44,16.71,976.83,25.47,341.72,14.37,28.46,2.93,361.32,37.58,618.90,995.60,24.17,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,51,79,78,74,62,67,31,8,1,1,0,1,1,0,0,0
1688761199.035,73199.0349,3,0,482,482,168.72,2424,2465,13.66,16.65,976.84,25.50,341.72,15.52,28.89,2.86,362.20,37.70,618.02,995.16,24.14,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,59,86,92,78,48,68,43,8,0,0,0,0,0,0,0,1
1688761200.035,73200.0349,3,0,443,443,150.91,2425,2471,15.29,16.83,976.84,25.52,341.72,14.63,28.37,2.94,363.96,37.72,619.34,996.04,24.17,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,45,88,70,67,68,55,40,8,1,1,0,0,0,0,0,0
1688761201.035,73201.0348,3,0,459,459,154.42,2427,2472,14.81,16.42,976.90,25.54,341.72,15.42,29.53,2.97,362.20,37.72,622.42,995.60,24.23,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,39,91,73,59,64,70,46,11,2,2,0,0,1,0,1,0
1688761202.035,73202.0348,3,0,454,454,148.79,2425,2468,14.44,16.91,976.83,25.56,341.72,15.90,30.39,3.05,361.76,37.45,618.46,996.92,24.05,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,94,72,71,55,67,43,7,3,0,0,0,0,0,0,0
1688761203.035,73203.0349,3,0,424,424,141.52,2426,2467,13.96,16.66,976.84,25.59,341.72,15.56,28.93,3.00,360.00,37.72,619.34,995.60,24.14,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,71,75,65,70,63,31,10,2,2,0,0,0,0,0,0
1688761204.035,73204.0347,3,0,436,436,143.39,2427,2472,14.93,16.87,976.75,25.61,341.72,15.80,29.87,3.04,360.44,37.74,619.34,996.48,24.14,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,47,76,68,73,64,69,25,10,2,1,0,0,0,1,0,0
1688761205.035,73205.0350,3,0,482,482,167.03,2425,2468,14.46,16.60,976.84,25.64,341.72,16.37,30.33,2.89,360.44,37.76,619.78,997.36,24.05,11.39,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,50,92,81,75,65,67,36,10,3,1,2,0,0,0,0,0
1688761206.035,73206.0347,3,0,429,429,146.01,2426,2468,14.03,17.19,976.86,25.66,341.72,15.28,28.80,2.94,361.76,37.70,616.70,997.80,24.11,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,48,89,76,71,61,51,19,13,0,0,0,1,0,0,0,0
1688761207.038,73207.0382,3,0,465,465,156.44,2428,2470,13.89,17.07,976.83,25.69,341.72,15.59,28.74,2.97,359.12,37.83,617.14,996.92,24.11,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,47,104,66,62,66,62,40,12,4,1,0,0,0,0,1,0
1688761208.035,73208.0349,3,0,439,439,144.62,2425,2464,13.13,16.71,976.77,25.71,341.72,16.25,29.19,3.04,364.40,37.76,617.14,996.92,24.17,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,53,71,82,67,59,53,42,7,3,1,0,0,1,0,0,1
1688761209.035,73209.0349,3,0,473,473,160.98,2425,2471,15.29,17.21,976.75,25.73,341.72,15.84,29.49,2.94,360.00,37.85,615.82,998.24,24.14,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,45,76,72,82,78,64,42,11,2,1,0,0,0,0,0,0
1688761210.035,73210.0347,3,0,463,463,158.57,2428,2471,14.47,17.07,976.75,25.76,341.72,14.97,29.13,2.92,362.20,37.85,618.46,996.92,24.11,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,52,90,72,76,63,62,37,10,0,1,0,0,0,0,0,0
1688761211.035,73211.0347,3,0,441,441,143.30,2428,2473,14.83,16.67,976.74,25.78,341.72,16.67,30.01,3.08,359.12,37.97,616.70,996.48,24.11,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,34,84,88,78,50,59,37,9,1,1,0,0,0,0,0,0
1688761212.035,73212.0347,3,0,450,450,152.34,2426,2469,14.33,16.69,976.78,25.81,341.72,15.59,29.32,2.95,361.76,37.89,616.26,998.24,24.17,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,50,53,77,80,69,66,37,11,1,2,2,0,0,1,1,0
1688761213.035,73213.0347,3,0,445,445,152.68,2427,2471,14.81,17.00,976.68,25.83,341.72,16.08,29.78,2.91,359.12,37.87,615.38,997.80,24.11,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,80,71,74,71,58,32,8,2,1,0,0,1,0,1,0
1688761214.035,73214.0349,3,0,445,445,151.18,2425,2466,13.64,16.47,976.68,25.85,341.72,16.22,29.35,2.94,362.20,37.95,617.14,996.04,24.17,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,43,90,85,77,43,59,31,15,1,0,1,0,0,0,0,1
1688761215.039,73215.0388,3,0,465,465,154.26,2428,2472,14.78,16.36,976.69,25.88,341.72,15.44,28.53,3.01,361.32,37.91,615.82,998.24,24.17,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,59,89,87,72,51,53,44,7,0,1,1,0,0,0,1,0
1688761216.038,73216.0383,3,0,448,448,145.45,2429,2473,14.50,16.47,976.74,25.91,341.72,16.26,28.97,3.08,361.76,38.01,616.70,998.68,23.79,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,75,66,61,72,69,52,9,2,0,0,0,0,0,0,0
1688761217.039,73217.0387,3,0,432,432,146.37,2426,2469,14.48,16.20,976.64,25.93,341.72,16.59,30.29,2.95,363.08,37.87,616.70,998.68,24.14,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,50,80,79,62,62,58,36,3,1,0,1,0,0,0,0,0
1688761218.035,73218.0348,3,0,421,421,141.51,2426,2471,14.99,16.85,976.63,25.95,341.72,14.35,28.19,2.98,361.76,38.05,616.70,998.68,24.17,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,40,67,74,64,67,66,34,6,1,1,1,0,0,0,0,0
1688761219.038,73219.0382,3,0,402,402,137.80,2427,2473,15.45,16.55,976.68,25.98,341.72,16.49,30.24,2.92,360.00,38.07,612.75,999.12,24.17,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,69,61,75,48,64,39,7,1,0,0,0,0,0,0,0
1688761220.035,73220.0349,3,0,440,440,149.22,2426,2467,13.72,17.12,976.78,26.00,341.72,14.78,28.67,2.95,360.44,37.97,612.31,999.56,24.20,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,49,87,75,65,54,65,31,13,0,0,1,0,0,0,0,1
1688761221.038,73221.0383,3,0,455,455,153.48,2425,2469,14.59,16.52,976.68,26.02,341.72,15.08,28.23,2.96,362.20,38.03,605.27,998.24,24.17,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,41,81,71,89,63,71,25,11,1,1,1,0,0,0,0,0
1688761222.035,73222.0348,3,0,461,461,154.68,2428,2469,13.79,16.20,976.62,26.05,341.72,16.11,29.71,2.98,360.88,38.05,616.70,1000.00,24.20,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,50,85,83,81,51,62,34,9,3,1,0,0,0,2,0,0
1688761223.035,73223.0346,3,0,453,453,156.13,2427,2469,13.90,16.97,976.57,26.07,341.72,14.97,28.90,2.90,363.52,38.03,615.38,1000.00,24.17,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,41,101,62,74,62,59,36,12,2,3,1,0,0,0,0,0
1688761224.035,73224.0349,3,0,474,474,162.34,2426,2467,13.68,17.31,976.60,26.10,341.72,16.08,29.64,2.92,362.20,38.09,612.75,999.56,24.14,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,84,81,71,61,85,36,7,4,1,0,0,0,0,0,1
1688761225.035,73225.0346,3,0,456,456,154.92,2429,2471,13.99,16.88,976.56,26.12,341.72,15.36,29.26,2.94,360.00,38.09,615.82,999.56,24.17,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,39,86,84,72,53,75,36,7,0,1,2,1,0,0,0,0
1688761226.035,73226.0346,3,0,476,476,154.94,2430,2473,14.45,17.04,976.62,26.15,341.72,13.58,28.13,3.07,360.88,38.14,618.90,999.56,24.29,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,48,81,101,76,58,60,43,4,2,0,1,2,0,0,0,0
1688761227.035,73227.0350,3,0,480,480,159.93,2427,2472,15.16,16.66,976.61,26.17,341.72,14.72,29.47,3.00,355.16,38.07,614.95,999.12,24.17,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,51,80,84,66,64,88,36,5,1,2,0,0,1,1,1,0
1688761228.035,73228.0348,3,0,471,471,159.59,2431,2474,14.41,16.63,976.62,26.19,341.72,15.07,28.96,2.95,360.88,38.07,615.82,996.92,24.20,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,86,83,69,63,71,42,14,0,0,0,0,0,0,1,0
1688761229.035,73229.0346,3,0,435,435,148.71,2428,2468,13.35,17.08,976.59,26.21,341.72,15.64,29.67,2.93,360.44,38.11,614.51,999.56,24.14,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,73,60,78,53,78,34,9,0,1,1,1,3,0,0,0
1688761230.035,73230.0349,3,0,468,468,160.28,2429,2473,14.90,16.71,976.58,26.24,341.72,16.30,29.53,2.92,360.88,38.28,614.51,1000.88,24.14,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,56,80,69,75,62,78,37,9,1,0,0,0,1,0,0,0
1688761231.035,73231.0346,3,0,457,457,155.68,2429,2477,16.00,16.86,976.54,26.27,341.72,14.62,28.92,2.94,361.32,38.16,616.70,999.12,24.14,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,49,69,95,59,59,75,38,9,2,1,0,0,1,0,0,0
1688761232.035,73232.0350,3,0,432,432,144.32,2428,2472,14.73,17.36,976.54,26.29,341.73,15.34,29.50,2.99,360.00,38.24,608.79,999.12,24.23,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,51,81,68,67,60,67,28,4,4,0,1,1,0,0,0,0
1688761233.035,73233.0347,3,0,488,488,161.61,2429,2478,16.44,17.08,976.53,26.32,341.73,16.02,28.88,3.02,361.32,38.16,615.38,1000.00,24.17,11.40,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,83,84,74,84,58,39,15,0,5,1,1,0,0,0,0
1688761234.035,73234.0350,3,0,456,456,152.74,2429,2469,13.38,16.70,976.51,26.34,341.73,16.45,29.93,2.99,361.32,38.14,614.95,998.24,24.11,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,45,62,74,76,73,70,44,9,1,1,0,1,0,0,0,0
1688761235.035,73235.0346,3,0,457,457,156.94,2428,2471,14.43,16.81,976.54,26.36,341.73,17.15,30.94,2.91,360.44,38.22,614.95,999.56,24.20,11.40,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,90,67,66,75,51,48,10,2,3,3,0,0,0,0,0
1688761236.035,73236.0347,3,0,410,410,133.57,2427,2471,14.65,16.91,976.55,26.38,341.73,15.08,29.24,3.07,361.32,38.18,614.51,1000.44,24.08,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,67,85,59,59,51,36,7,1,0,1,1,0,0,1,0
1688761237.035,73237.0347,3,0,446,446,150.71,2429,2471,13.76,16.86,976.52,26.41,341.73,15.05,28.95,2.96,360.88,38.16,614.51,1000.88,24.20,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,83,65,70,68,55,43,14,1,0,2,1,0,0,0,0
1688761238.035,73238.0350,3,0,444,444,152.34,2427,2469,14.07,16.95,976.49,26.43,341.73,17.38,29.67,2.91,360.00,38.20,614.07,1002.20,24.17,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,86,76,67,67,52,40,6,1,1,1,1,1,1,0,0
1688761239.035,73239.0350,3,0,428,428,143.11,2429,2471,14.00,16.52,976.48,26.46,341.73,15.10,29.73,2.99,358.68,38.20,613.19,1000.00,24.17,11.39,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,33,81,67,80,57,69,32,4,2,0,2,1,0,0,0,1
1688761240.035,73240.0347,3,0,422,422,143.11,2431,2472,13.92,16.93,976.51,26.48,341.73,15.77,30.40,2.95,370.11,38.18,614.07,1000.00,24.23,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,26,67,72,84,57,62,46,6,1,0,0,0,1,0,0,0
1688761241.035,73241.0351,3,0,455,455,156.54,2429,2470,13.92,16.81,976.43,26.51,341.73,14.30,30.09,2.91,363.96,38.22,613.63,1001.76,24.23,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,76,91,65,72,66,34,9,0,0,0,0,0,0,0,0
1688761242.035,73242.0350,3,0,440,440,145.08,2430,2474,14.62,16.74,976.47,26.53,341.73,16.26,30.60,3.03,360.00,38.20,614.51,1000.00,24.26,11.40,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,32,72,73,79,64,65,46,8,1,0,0,0,0,0,0,1
