timestamp,120.03_130.82,130.82_143.2,143.2_157.78,157.78_175.58,175.58_198.08,198.08_227.17,227.17_270.15,270.15_351.09,351.09_480.0,480.0_576.98,576.98_687.6,687.6_905.18,905.18_1193.71,1193.71_1720.62,1720.62_2324.8,2324.8_3000.03
2023-07-07 00:18:02.200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023-07-07 00:18:02.300,0,0,0,0,1,5,8,5,8,11,7,0,0,0,0,1
2023-07-07 00:18:02.400,0,0,0,0,0,9,6,9,6,7,1,0,0,0,0,0
2023-07-07 00:18:02.500,0,0,0,0,1,9,14,8,8,7,9,1,0,0,0,0
2023-07-07 00:18:02.600,0,0,0,0,2,6,10,13,8,9,6,1,0,0,0,0
2023-07-07 00:18:02.700,0,0,0,0,1,8,5,9,8,6,5,0,0,0,0,0
2023-07-07 00:18:02.800,0,0,0,0,4,3,9,5,1,10,6,4,0,0,0,0
2023-07-07 00:18:02.900,0,0,0,0,3,10,14,6,4,6,5,2,1,0,0,0
2023-07-07 00:18:03.000,0,0,0,0,1,4,7,8,7,4,3,0,0,0,0,0
2023-07-07 00:18:03.100,0,0,0,0,1,6,8,10,5,6,4,1,0,0,0,0
2023-07-07 00:18:03.200,0,0,0,0,1,2,7,5,9,0,1,2,1,0,1,0
2023-07-07 00:18:03.300,0,0,0,0,1,4,6,10,5,3,4,1,0,0,0,0
2023-07-07 00:18:03.400,0,0,0,0,1,6,9,10,6,2,3,0,0,0,0,0
2023-07-07 00:18:03.500,0,0,0,0,0,6,8,4,8,8,5,1,0,1,0,0
2023-07-07 00:18:03.600,0,0,0,0,2,8,8,6,4,9,1,2,0,0,0,0
2023-07-07 00:18:03.700,0,0,0,0,0,6,4,8,7,6,4,3,0,0,0,0
2023-07-07 00:18:03.800,0,0,0,0,1,9,6,4,5,5,4,0,0,0,0,0
2023-07-07 00:18:03.900,0,0,0,0,0,2,3,6,5,7,5,1,1,0,0,0
2023-07-07 00:18:04.000,0,0,0,0,2,8,9,11,7,3,3,0,0,0,0,0
2023-07-07 00:18:04.100,0,0,0,0,3,5,5,9,3,8,2,0,0,0,0,0
2023-07-07 00:18:04.200,0,0,0,0,2,16,5,6,5,4,1,1,0,0,0,0
2023-07-07 00:18:04.300,0,0,0,0,0,6,7,6,6,6,5,0,0,0,1,0
2023-07-07 00:18:04.400,0,0,0,0,1,6,5,5,10,4,3,1,0,0,0,0
2023-07-07 00:18:04.500,0,0,0,0,1,6,5,5,5,3,6,2,0,0,0,0
2023-07-07 00:18:04.600,0,0,0,0,1,4,8,9,8,4,2,0,0,1,0,0
2023-07-07 00:18:04.700,0,0,0,0,5,6,7,6,5,5,3,2,0,0,0,0
2023-07-07 00:18:04.800,0,0,0,0,2,9,8,5,9,5,4,1,0,0,0,0
2023-07-07 00:18:04.900,0,0,0,0,2,6,4,12,8,4,0,2,0,0,0,0
2023-07-07 00:18:05.000,0,0,0,0,1,4,9,7,3,5,7,2,0,0,0,0
2023-07-07 00:18:05.100,0,0,0,0,1,6,9,10,7,5,2,1,0,0,1,0
2023-07-07 00:18:05.200,0,0,0,0,1,2,8,8,7,3,8,5,0,0,0,0
2023-07-07 00:18:05.300,0,0,0,0,3,7,11,2,4,4,3,0,0,0,0,0
2023-07-07 00:18:05.400,0,0,0,0,2,5,6,5,3,8,4,0,0,0,1,0
2023-07-07 00:18:05.500,0,0,0,0,2,2,9,10,7,5,6,0,1,0,0,0
2023-07-07 00:18:05.600,0,0,0,0,0,6,6,4,5,7,2,1,0,0,0,0
2023-07-07 00:18:05.700,0,0,0,0,0,4,6,5,5,9,4,0,0,0,0,0
2023-07-07 00:18:05.800,0,0,0,0,2,7,5,10,7,3,3,0,1,0,0,0
2023-07-07 00:18:05.900,0,0,0,0,0,6,7,4,8,5,3,2,0,0,0,0
2023-07-07 00:18:06.000,0,0,0,0,2,8,7,10,5,4,2,2,0,0,0,0
2023-07-07 00:18:06.100,0,0,0,0,2,5,4,9,11,6,6,0,0,1,0,0
2023-07-07 00:18:06.200,0,0,0,0,1,6,11,13,7,2,4,1,0,0,0,0
2023-07-07 00:18:06.300,0,0,0,0,2,6,9,10,11,9,2,2,0,0,0,0
2023-07-07 00:18:06.400,0,0,0,0,0,5,6,5,5,3,4,1,0,0,0,0
2023-07-07 00:18:06.500,0,0,0,0,3,9,9,4,10,7,4,1,0,0,0,0
2023-07-07 00:18:06.600,0,0,0,0,1,5,7,3,5,4,3,0,0,0,1,0
2023-07-07 00:18:06.700,0,0,0,0,2,3,9,8,7,7,5,1,0,0,0,0
2023-07-07 00:18:06.800,0,0,0,0,2,5,5,3,7,6,2,2,0,0,0,0
2023-07-07 00:18:06.900,0,0,0,0,2,6,8,5,8,3,3,0,1,0,0,0
2023-07-07 00:18:07.000,0,0,0,0,3,10,4,9,4,7,4,1,0,0,0,0
2023-07-07 00:18:07.100,0,0,0,0,0,3,8,9,4,7,3,1,0,0,0,0
2023-07-07 00:18:07.200,0,0,0,0,1,1,7,6,5,3,0,1,0,0,0,0
2023-07-07 00:18:07.300,0,0,0,0,0,7,6,15,4,5,6,2,0,0,0,0
2023-07-07 00:18:07.400,0,0,0,0,1,4,3,9,7,10,5,2,0,0,0,0
2023-07-07 00:18:07.500,0,0,0,0,2,6,14,4,4,6,1,1,0,0,0,0
2023-07-07 00:18:07.600,0,0,0,0,4,10,13,9,12,6,4,1,0,0,0,0
2023-07-07 00:18:07.700,0,0,0,0,3,5,11,9,5,7,1,0,0,0,0,0
2023-07-07 00:18:07.800,0,0,0,0,0,5,11,8,9,6,3,1,0,0,0,0
2023-07-07 00:18:07.900,0,0,0,0,1,3,5,6,4,7,2,0,0,0,0,0
2023-07-07 00:18:08.000,0,0,0,0,2,10,3,6,5,2,3,4,0,0,0,0
2023-07-07 00:18:08.100,0,0,0,0,0,4,5,4,5,4,6,0,0,0,0,0
2023-07-07 00:18:08.200,0,0,0,0,1,5,4,3,3,6,3,1,0,0,0,0
2023-07-07 00:18:08.300,0,0,0,0,1,2,9,5,6,4,2,2,0,1,0,0
2023-07-07 00:18:08.400,0,0,0,0,1,7,6,6,2,5,3,1,1,0,0,0
2023-07-07 00:18:08.500,0,0,0,0,1,3,7,4,5,2,6,1,0,0,0,0
2023-07-07 00:18:08.600,0,0,0,0,1,4,3,5,4,10,8,0,0,0,0,0
2023-07-07 00:18:08.700,0,0,0,0,2,2,6,6,4,4,6,1,0,1,0,0
