timestamp,120.03_130.82,130.82_143.2,143.2_157.78,157.78_175.58,175.58_198.08,198.08_227.17,227.17_270.15,270.15_351.09,351.09_480.0,480.0_576.98,576.98_687.6,687.6_905.18,905.18_1193.71,1193.71_1720.62,1720.62_2324.8,2324.8_3000.03
2023-07-07 00:27:52.700,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
2023-07-07 00:27:52.800,0,0,0,0,0,3,3,4,3,3,1,0,0,0,0,0
2023-07-07 00:27:52.900,0,0,0,0,2,5,7,6,2,4,5,0,0,1,0,0
2023-07-07 00:27:53.000,0,0,0,0,2,2,9,6,6,11,6,0,0,0,0,0
2023-07-07 00:27:53.100,0,0,0,0,0,4,3,3,6,8,6,0,1,0,1,0
2023-07-07 00:27:53.200,0,0,0,0,1,2,8,1,5,7,2,0,0,0,0,0
2023-07-07 00:27:53.300,0,0,0,0,1,5,6,8,3,6,0,1,0,0,0,0
2023-07-07 00:27:53.400,0,0,0,0,1,8,11,6,6,3,5,1,1,0,0,0
2023-07-07 00:27:53.500,0,0,0,0,2,9,7,8,11,4,4,0,0,0,0,0
2023-07-07 00:27:53.600,0,0,0,0,0,5,4,4,9,6,6,0,0,0,0,0
2023-07-07 00:27:53.700,0,0,0,0,0,5,7,6,5,9,4,1,0,0,0,0
2023-07-07 00:27:53.800,0,0,0,0,0,5,8,7,7,7,1,1,0,0,0,0
2023-07-07 00:27:53.900,0,0,0,0,0,1,9,5,3,2,8,0,0,0,0,0
2023-07-07 00:27:54.000,0,0,0,0,1,4,6,8,6,5,6,0,0,0,0,0
2023-07-07 00:27:54.100,0,0,0,0,0,2,11,5,10,3,1,1,0,0,0,0
2023-07-07 00:27:54.200,0,0,0,0,0,3,2,7,6,4,3,1,0,0,0,0
